comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
terbaikk,@abdulhajalkawasa,abdulhajalkawasa ,0,0,2022-12-2,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"salute to you Yb Nurizah and your family, may God bless DSAI & Dr wan Azizah.",@dorisgeorge1,🐉 Doris George 🐉 ,0,0,2022-12-2,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
happy family 👍👍👍😁😁😁,@panjang700,😎Fendi22 ,1,0,2022-12-1,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
bahagia,@yaholo55,yaHOLOSOYAHOya55 ,0,0,2022-12-1,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
salam dari sabah.amen keluarga yang terbaik,@user5449982269852,user5449982269852 ,0,0,2022-12-1,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Maaf,jadi ketua xleh marah2 dh boh😅",@zulaimizulaimi9682065,Amie😅💜💚💖💛🤲🙂🇲🇾 ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Indonesia hadir,@bennyben5,Benny Ben ,1,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hai Nurul Izzah..selam dri Sabah..pendalaman tenom..,@ahloiahloi,Ahloi Ahloi ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hi izzah,@princesrokero,princesrokero ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
keluarga contoh..terbaik..Alhamdulillah,@ubiekbiek,wawizaqwan ,1,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
assalamualaikum sis. semoga sentiasa di dalam lindungan Allah swt sekeluarga dan happy family....Amin yaa rabb,@artabibabirin,artabibabirin ,1,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
so sweet,@shankardurai58,shankardurai58 ,1,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
tabik spring🥰🥰🥰🥰,@user927209278,user2527451419796 ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Salute to you and your family🌹🌹🌹🌹🌹🌹,@zaydee778,user1086980415109 ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
whole family lovely n loving 🥰🥰🥰🥰🥰🥰🥰,@queen.leong,Queen ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
tahniah buat DSAI PM10,@red_empireshooper,💫💫Tuan Muda Brenda⚡⚡ ,2,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
done support🥰,@lee_fatrah,lee fatrah ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
cantik la akak ni😁,@zahininzahinin,zahininzahinin ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
salam,@panconie80,user352041424139 ,0,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Semoga beliau sentiasa dilindungi ALLAH.,@ainabdullah0,Ain Abdullah ,1,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
and great daughter that sacrifice everything for the family... god bless you.. 🥰🥰,@azurajahidan,azurajahidan ,3,0,2022-11-30,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
assalamualaikum salam kenal 😂😂,@harsoni795,Harsoni795 ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
reyali????,@asahaljoneymai,RJ joney mai ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semoga beliau sehat sllu sentiasa dalam lindungan ALLAH,@insanbiasa892,MAT KILAU ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semogah datuk Sehat2 selalu Aamin ya Allah🥰🥰,@syarilsyafiq123,syarilsyafiq ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
syukur keluarga bahagia terus hasrat bantu rakyat Malaysia ♥️♥️♥️♥️,@syahlegacy25,Syahlegacy #TTLPuaka#Agency ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semoga kalian sehat selalu. Maseh ingat kpg krokong lagi ke?,@lastingbenyi,Lasting Benyi ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
amoga sihat selalu di lindungan Allah,@arzakkhan5,Arzak Khan ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Nurul🥰🥰,@reys_liv,SPIDER🕷️ ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Acheh respec DSAI,,",@murray827,corrady88 ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
smoga sihat selalu dan di mufahkn urusan Amiin,@edosnira99,EdosnIra99 ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hadir,@mkcikskuterpink,"Mkcikskuterpink,, ",0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
untung la🙂,@paklonggugel,paklonggugel ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
smoga sentiasa dlm lindungan allah swt,@luciacia281,Lucia ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Alhamdulillah..bila YB dtg Sabah🤗🤗,@mohd.tarmizicriss89asang,Mohd.Tarmizi@Asang89 ,3,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
bila nak dtg Sarawak Yb? 🥰🥰🥰,@alleyma0,Alleyma Shopp ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Real acc N. Izzah ke? Done follow!,@mrsaa_1903,Nurul Ain ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Nurul Izzah anak yg berbakti kepada ibu bapa...🥰🥰🥰,@user4192259547723,user4192259547723 ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
wowow🥰🥰,@nanasayang70,nana ,1,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Follow 🥰,@syamsulrizal,Syam Black Razak ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
done follow,@happyaproy,Happy Aproy ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Catiknya🥰,@kingkitchenhq,King kitchen hq ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
on x on hadir82,@yusnaidyady,yusnaidyady ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Semoga YB &; keluarga sentiasa dilindungi Allah SWT & dipermudahkan segala urusan dunia akhirat 🤲🤲🤲,@ramzilina76,Ramzi76 ,1,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Brave Politician Leader of Malaysia 🇲🇾🤲🇲🇾 and Congratulations to make New Prime Minister Of Malaysia,@ahmadhassan6491,Ahmad Hassan ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Alhamdulillah.Terbaik,@usermansor62,userMansorD62 ,0,0,2022-11-29,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
nice,@wanbuanan,Cikgu Wan Bee ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Alhamdulilah yb...jadi lah pemimpin yg terbaik utk kmi.....amin...,@pengusut0,black ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
were your husband,@shamsudinali243,shamsudinali243 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
keluarga yg bahagia hadir support dri sarawak😍,@chirstinaafreddy,Chris ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"smoga tan sri dlm lindungan Allahswt,dunia akhirat..aamiin",@mamatjerimamatjer,mamatjerimamatjer ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Terbaik awak, keluarga yang sgt tabah dlm mengharungi berbagai rintangan",@anjunaj0,Anjun Aj609 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Tuhan memberkati mu sekeluarga..di jauhi kejahatan..hidup dlm damai..,@asmondmartin90,si Gaman ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Alhamduliilah hadir,@yusryyusbujg,useyusry ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
very good parents,@ganaseg197,ganaseg ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
terbaik,@didieandfrend,Didieandfrend ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semoga DSAI sekeluarga dipermudahkan rezeki.......Saya sokong 100% Xada kesempatan dapat berjumpa,@edymelaka3,EdyMelaka ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Tahniah...semua kebaikan dtg dari Allah...tetap sabar menghadapi cabaran....,@flowero.10,User00 ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
your father is a Hero of Malaysia. sis🥰,@rajinikanth919,Rhinarau ,2,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Comel nye Alhamdulillah,@mdfauzibinrafie,Md Fauzi ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
congrats sister,@nashekie70,nashekie🤙pulalon ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
sukur Datok,@yogeshravi26,Rabis Don ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Tahniah👏 puteri reformasi,akhirnya kebenaran telah trbukti, Dato Seri adalah seorang pejuang bagi Rakyat Malaysia,Sebagai Rakyat Malaysia kami bangga",@sylviour17,SLyvansDee17 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
steady my yb idola,@wans501,wan ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Congratulations DSAI, DSWA..smga Allah swt pmudhkn smua urusn kdua ibubpa Izzah.Aamiin",@piazunadie,PiaAF7 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Alhamdulillah, hadir",@roseesa72,ellaesa ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
ma sha allah,@user132393842,Muhammad Sajjad ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
siap,@user63005044116429091,user6300504411642 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hadir,@belalang9255,belalang ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
nice😍😍😍😍😍😍😍,@userhumaun32,user9155316000932 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
cian at awk an😭,@yusop_46,user7537378464817 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hadir,@mahagurujebatjawo_djj,🦉Dato JJ_Official🦉 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
alhamdulillah,@mohdkhairani15,khai ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Puteri reformasi terbaik🥰🥰,@nurafni_suzzana,Misi_Suzana❤️❤️❤️ ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Puteri reformasi..🥰🥰🥰🥰,@sayakayrulez,sayakayrulez🦖 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
🥰🥰ma Sha allah,@ibarahim30,Ibarahim Ibarahim440 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
2013 DSAI bt kempen kt sabah area kota marudu kediaman MAIJOL MAP..time tu kmi pakai bju kuning mengiringi DSAI..🥰kmi syng DSAI...,@edy_setia_selalu_1631,edy 1631 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
strong..💪💪👍,@abdghaniabdgha,abdghaniabdgha ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
kesayangan rakyat Malaysia 🥰🌹,@cikpuanfazz,fazrynzal ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
we proud with you.we pray for you.do the best..allah always with you inshallah 🤜🤛,@marocrownine,Marocrownine ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
T'baik,@bintangdenn844,Bintangdenn844 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
ayah awak telah di sayangi oleh rakyat mlysia.semua bangsa😍😘🥰,@abehaha6,pencita alam ,2,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Your family seems to be a very calm and polite family,@djsk358,fake love ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Hidup ....yb izzah moga terus maju danjaya dlm kehidupan seterusnya,@jaliljayreen,Jalil Jayreen658 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Selamat Maju Jaya yb Izzah... insyaallah kita akan tampas balik permatang pauh... setelah rakyat tahu macamana PH teraju negara🥰🥰🥰,@bulldozer_lux,Bulldozer Lux™ ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
nice,@mamunurrashid3873,mamunurrashid3873 ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
biggest flex in Msia ... 😁😁😁😁,@nisa.0790,Nis90 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
MashaAllah,@jpkawsarahmed1,Kawsar Ahmed ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
boleh minta tolong,@issey.7014,abg long..7014 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Semoga DSAI sehat selalu beserta keluarga amin,@greengelek,GreenGelek ,2,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
family hebat,@florineydaniel,⏰RINEY❤️🧡💛💚💙💜🤎🖤🤍 ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
papa yg hebat....yg anak yg kental...salute y b,@lonerider_5041,lone rider ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Asalamuhaku Datok anak maua dapat asai-asasi,@nurmiiiii2,nurmi😍 ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Lme dh minat sejak 1992 lg,@awislokman,Awis ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
terbaikkk,@tajisamprit01,yai ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
love uol 1 family..hv a blessed day🙏🙏❤️❤️,@marilynkoujuelken,Marilyn Kouju_Elken ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hye,@user8724730810561,user8724730810561 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Respect 🙌🙌🙌💯💯💯💯,@mohpadey,Moh | streetphotographer ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
salam...moga kan sehat selalu dan di cucuri rahmat dari Allah SWT. Aamiin....,@fairinachmad,Fairin Achmad ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Support,@klinikdrjahitpukal.bbaj,Klinik Dr jahit pukal.AJGroup ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Lama tak jumpa,@akusifaqir,akuSiFaqir ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Sya lahir tahun 90an.. sebelum DSAI menjadi menteri Sya tahu hal yg buruk² ja pasal Beliau.. tapi sekarang lain..kdg sedih apa yg dilalui sebelum ni..,@surianasue91,SueSuriana😉 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"nice,,, family",@torun..sakib,"Nirjon,Ahommed,,Sakib)🦋🇧🇩 ",0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Tahniah YB,@kaunselorctf,kaunselorCTF ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
saya suka Dato seri Anwar dan keluarganya....very good principles....,@essprem76,Jayaeswary Preamdas ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semoga dipermudahkan segala urusan nya,@zbaidahzack,Zbaidah Zack ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
respectful to your family members 👍❤️🙏,@saravanansubra1,saravanansubra ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
hadir support 😁,@coollicious2015,coollicious2015 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
alhamdulilla ye allah,@user1228620959717,user1228620959717 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Alhamdulillah.,@aa_azreenazmi,AA ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
congratulation,@user6305999424892,Ibad Khan ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Tahniah DSAI,@jjawie,Jjawie ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
syukur....,@ruzi1963,Daun Salam ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
ya Allah panjangknlah umur DSAI,@abgzahid72,Abg Zahid ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
lovely god bless your family 👪,@user2528545336301,Alex Mani ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
"Inilah orang terkuat Malaysia, smoga sht2 selalu, Aminnn 🙏🙏💓💓🥰🥰🥰",@jumabravobravobravo,Juma Bravo  Bravo Br ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Masha Allah your family,@mohammadsyaqilahm,mohammadsyaqilahm ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
...terbaik !!,@almaha2661,Mahayuddin MY ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
Wow🥰,@ramabdbliarsyadav92,Ram ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
saya nk duit raya tahun depan bole..?😅,@24ha17,Zuhair Toek ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
🥰 Muke cik izzah same sebiji mcm dato wan azizah😊👍,@coiman112,coiman112 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
semoga sihat sihat selalu my pm...,@tikanis87,mohd asraf ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
suhanallah,@1999kumis,Ari  sayag jnda ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
taniah DSAI smoga d prmudahkn urusan..sya sbgai ank jati sabah murut borneo ttap sokong dsai huraaaa...😊,@zackzacley,Z@cKz@cLeY95 ,1,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
happy family,@mdshimulmiay1,md shimul miay ,4,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
watching from Bangladesh 🥰🥰🥰🥰,@josef21210,🇲🇾faris🇧🇩 ,0,0,2022-11-28,2023-01-30,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27
