comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
tnya azmin kwn pm10 dey..😁,@user1598810209458,user1598810209458 ,0,0,1-12,2023-01-28,9315,346,4131
srslaa,@_larajiwa26,_Bung🅰️hati🕊️_ ,0,0,1-11,2023-01-28,9315,346,4131
alhamdulillah,@azlie588,ezlie ,1,0,1-11,2023-01-28,9315,346,4131
🥰🥰,@majekmajek592,majekmajek592 ,0,0,1-11,2023-01-28,9315,346,4131
👻,@intandiana8066,intandiana8066 ,0,0,1-11,2023-01-28,9315,346,4131
menteri besar tk ckp apa pun...,@suliahismail,leeya ,2,0,1-11,2023-01-28,9315,346,4131
Aq nk cri admin yg post ni..,@fareast103,⚡️Far East⚡️ ,2,0,1-11,2023-01-28,9315,346,4131
cepat kakloh jgok deh permohonan telah dibuka,@naz_lieymn93,lylynazir ,0,0,1-11,2023-01-28,9315,346,4131
Kalau nak kepastian buka je website KWSP selamat,@penymaxrell,Babuinan ,1,0,1-11,2023-01-28,9315,346,4131
@Faizanrazer kalau la bley🥺,@hana_mustafa95,Hanamustafa ,1,0,1-11,2023-01-28,9315,346,4131
kerana nq cpr takut plak scammer yg ambil duit KWSP dri pencarum🤣🤣🤣,@ottey_84,Jonathan_84 ,1,0,1-11,2023-01-28,9315,346,4131
kau ni kang 😏,@sugar_berry2711,BLOSSOM_HONEY/ASBS⁹⁷ ,1,0,1-11,2023-01-28,9315,346,4131
tggu info dr PGIR...😂,@namadirahsiakan,Namadirahsiakan ,0,0,1-11,2023-01-28,9315,346,4131
Betul ka ini,@bibianajoseph97,BiBiaNa Joseph ,2,0,1-11,2023-01-28,9315,346,4131
Hari2 dia lalu utk kita nangis 🤣🤣🤣,@sham9824,Sam ,1,0,1-11,2023-01-28,9315,346,4131
selagi tiada pengumuman rasmi dari kerajaan.. jangan percaya😂😂😂,@azlanef,AzlanEF ,2,0,1-11,2023-01-28,9315,346,4131
"jgn terburu2 ...keputusan belom lagi diketahui,,???",@amarchelsea83,Amarchelsea84 ,2,0,1-11,2023-01-28,9315,346,4131
Blum lagi laa.. bru jer bca fb tuan azmie bugis..masih lgi dlm proses utk jumpa YDPA..,@mamaimanhafizi7815,🧕🏻MamaIman👦🏻 ,2,0,1-11,2023-01-28,9315,346,4131
Nnti mcm mne nk mohon,@jr.azri,𝑯𝒂𝒌𝒊𝒎 ,0,0,1-11,2023-01-28,9315,346,4131
Byk sgt ni tgk vtr pasal kwsp pagi ni,@lantodak32,Lan Todak ,0,0,1-11,2023-01-28,9315,346,4131
amin,@djfongsbahan,fong ,0,0,1-11,2023-01-28,9315,346,4131
adoi,@oly_alya,OlyAlyaskincare ,0,0,1-11,2023-01-28,9315,346,4131
😏herm,@zakariayasin619,ZAKARIA84 ,1,0,1-11,2023-01-28,9315,346,4131
selagi xde pengumuman khas..selagi tu xkan percaya..risau skrg ni mcm² boleh jadi..🥺,@azznee92,⏩🅰🆉🆉🅽🅴🅴|⏩ ,4,0,1-11,2023-01-28,9315,346,4131
no komen,@rosli394,Rosli 69 ,2,0,1-11,2023-01-28,9315,346,4131
@shue9504 harapan,@mashraaf27,ashraaf ,0,0,1-11,2023-01-28,9315,346,4131
"Hanya beberapa TUJUAN sahaja pengeluaran ,bukan mcm I citra i lestari i sinar ,",@kamalrulatan,KhALiFaH ,0,0,1-11,2023-01-28,9315,346,4131
ada dlm 70k LGI..tggu kerajaan umum ja kita on..,@rmieqaila,NhpidahM ,2,0,1-10,2023-01-28,9315,346,4131
😂😂,@jaimohd262,Jai Mohd360 ,0,0,1-10,2023-01-28,9315,346,4131
xde pengumuman dlm tv lg,@kamsiahrogue,kamsiahrogue ,2,0,1-10,2023-01-28,9315,346,4131
Memang lah ble di kluarkan bila umur dah sampai 50thn dan 55thn😏,@mariflai5,Marif Lai ,0,0,1-10,2023-01-28,9315,346,4131
sat NK tnya mb😂😂,@ifainasyarash,ifainasyarashzi ,2,0,1-10,2023-01-28,9315,346,4131
yg ni smua org tau.....,@langkawi744,langkawi744 ,3,0,1-10,2023-01-28,9315,346,4131
xda pngumumuman pon,@hakimikimi935,hakimikimi935 ,3,0,1-10,2023-01-28,9315,346,4131
Alhamdulillah la... Harap2 mmg nk sgt ni,@dilladanielafiq,dilla_daniel ,4,0,1-10,2023-01-28,9315,346,4131
tggu belanjawan bulan 2 yer syng2,@zuna742,zunariah ismail ,3,0,1-10,2023-01-28,9315,346,4131
sya pn susah sya x kja isteri pn seminggu sekali cuci buah pinggang,@pakjang67,user7107112626906 ,2,0,1-10,2023-01-28,9315,346,4131
btl2,@abgjb46,kamen rider ,0,0,1-10,2023-01-28,9315,346,4131
tah la dpt ke dak,@itswawanazri_80,itswawanazri_ ,2,0,1-10,2023-01-28,9315,346,4131
sabar doang xmasuk tv lagi public umum mcm sebelom2 ni,@tongkatsakti7,tongkat sakti🪄 ,0,0,1-10,2023-01-28,9315,346,4131
hati2 gaisssss,@zulwakaka6325,zulwakaka garage ,0,0,1-10,2023-01-28,9315,346,4131
betul ker niee,@zaidanizabintiziton,Zaidaniza Binti Zito ,2,0,1-10,2023-01-28,9315,346,4131
ini betul kah,@ahheng13058,ahheng13058 ,0,0,1-10,2023-01-28,9315,346,4131
penat sudahh kna scam😪,@inikboboi27,unknown 😉 ,2,0,1-10,2023-01-28,9315,346,4131
"hti2,,",@naffela1,naffela1 ,2,0,1-10,2023-01-28,9315,346,4131
xda masuk berita pn pasal KWSP ni,@norarino91,Norarino91 ,3,0,1-10,2023-01-28,9315,346,4131
@WAKIL RAKYAT NETIZEN OFFICIALL betol ke nei,@naaabeauty_95,NAAA 🍃 ,4,0,1-10,2023-01-28,9315,346,4131
betul ke,@aifaaqilah,Aifa aqilahh@1995 ,1,0,1-10,2023-01-28,9315,346,4131
semoga percepatkan pengeluaran kwsp nie..,@azra7808,Rafeah Azhar ,0,0,1-10,2023-01-28,9315,346,4131
dah la wei. 😅😅😅,@motte_bro15,Motte Bro 15 ,0,0,1-10,2023-01-28,9315,346,4131
betul selain Dr tuan azmi sy x brani,@darwinahawani,Darwina Hawani ,4,0,1-10,2023-01-28,9315,346,4131
bagi harapan.....,@mfuad581949881792,mduad581949881792 ,0,0,1-10,2023-01-28,9315,346,4131
Jgn nk chewing gum kan rakyat la weeiii,@ejumpjanggut,EjumpJanggut ,1,0,1-10,2023-01-28,9315,346,4131
🤣🤣🤣,@vasuvattumalla,vasuvattumalla ,0,0,1-10,2023-01-28,9315,346,4131
Semoga ade rezky untuk kte semua..Aamiin,@chentacrystal,Chenta Crystal ,0,0,1-10,2023-01-28,9315,346,4131
mana ade..kencing kuat,@mimk3291,mimk 39 ,0,0,1-10,2023-01-28,9315,346,4131
silap klip bio..lesap duittt😂😂😂,@abdulawang205,abdulawang205 ,0,0,1-10,2023-01-28,9315,346,4131
Pagi tadi baru I ada pergi KWSP office..staff ckp tak ada apa - apa pengumunan..tunggu ya🥰,@saras82_,Saras Saraswathy ,4,0,1-10,2023-01-28,9315,346,4131
ni mesti utk umur 50 dan 55🥺🥺...jgn buat cmni kt km yg brharap pngeluaran bersasar🥺🥺🥺🥺🥺,@mizzyana80,MizzYana80 ,3,0,1-10,2023-01-28,9315,346,4131
bila la agaknya tu,@zulizahenna,Zuliza Henna ,0,0,1-10,2023-01-28,9315,346,4131
kalau yg ni.. lama dah kite tau.. apa la...,@eijal83,eijal83 ,0,0,1-10,2023-01-28,9315,346,4131
"Pengeluaran sebahagian umur 50
Pengeluaran penub
Umur 55..
Itulah sebenarnya",@milotabur49,Masmat ,3,0,1-10,2023-01-28,9315,346,4131
kami nk kwsp.2.0 50k M40B40++,@atprakashmalaiyaman,AT Prakashmalaiyaman ,3,0,1-10,2023-01-28,9315,346,4131
ye2 je..,@norazlinaahmad25,UmiAzlina(VARIASI DAPUR BONDA) ,2,0,1-10,2023-01-28,9315,346,4131
betulke,@amirulrahimbp,amirulrahimbp ,3,0,1-10,2023-01-28,9315,346,4131
Selagi apps official dengan official berita selagi tu xcaye😂😂,@bungapinkszz,Bungapinkszz ,2,0,1-10,2023-01-28,9315,346,4131
tak kisah berapa pun kalau berrsasar rm 50k rasa payah jg,@mhd.nizar02,محمد نزار بن زكريا ,1,0,1-10,2023-01-28,9315,346,4131
😂😂😂,@royazroy_9842,ฉันชื่อแอซรอย ,0,0,1-10,2023-01-28,9315,346,4131
semoga dipermudahkan segala urusan,@roslinaroslina622,Roslina Roslina622 ,2,0,1-10,2023-01-28,9315,346,4131
kencing ni...be alert...wait for the official to announce...,@12jo_e,12hudhud ,1,0,1-10,2023-01-28,9315,346,4131
Ni smua x boleh percya tgu yg official dr azmie bugis,@osca9600,🐰🌹 ,2,0,1-10,2023-01-28,9315,346,4131
ttgu berita.. hati2 ya,@feezaaura74,Feeza Aura ,0,0,1-10,2023-01-28,9315,346,4131
hati2 guys,@comei68,comei68 ,0,0,1-10,2023-01-28,9315,346,4131
Tunggu budjet confirm.,@0.filter,0.Filter ,0,0,1-10,2023-01-28,9315,346,4131
betul ke ni 🥺🥺🥺🥺,@sisubalansisubal4,sisuagnesagnessisu ,0,0,1-10,2023-01-28,9315,346,4131
BTR pun belom umum. ermmmm,@izuana_,#sarraQalesya ,3,0,1-10,2023-01-28,9315,346,4131
betul...jgn percaya dlu...tgu kata yg sahih tau...,@nurdelisha189,nurdelisha189 ,1,0,1-10,2023-01-28,9315,346,4131
blm lg lh.baru nk bentang lg ni,@masnahdrahman,mas.. ,2,0,1-10,2023-01-28,9315,346,4131
btl ke nie,@puterakayangan766,puterakayangan766 ,0,0,1-10,2023-01-28,9315,346,4131
jgn percye.bro ain kta tgu pmntangan bjet bln 2..2023.,@timz2103,Timz@tim0321 ,1,0,1-10,2023-01-28,9315,346,4131
"𝑴𝑨𝑺𝒀𝑨𝑳𝑳𝑨𝑯,𝑺𝑼𝑩𝑯𝑨𝑵𝑨𝑳𝑳𝑨𝑯 𝑴𝑨𝑪𝑨𝑴2 𝑳𝑨 𝑿𝑺𝑨𝑯𝑰𝑯 𝑱𝑨𝑵𝑮𝑨𝑵 𝑷𝑬𝑹𝑪𝑨𝒀𝑨 𝑵𝑨𝑵𝑻𝑰 𝑵𝑨𝒀𝑨 𝑶𝑰𝑰𝑰𝑰😏",@demozura79,꧁♪ᗪᗴᗰOᘔᑌᖇᗩ79♪꧂ ,1,0,1-10,2023-01-28,9315,346,4131
bolah percaya ke,@norleerashidnorle0,norleerashidnorle0 ,0,0,1-10,2023-01-28,9315,346,4131
alhamdullilah klu btl,@motherofthreeisterioforg,Lya_LyanA💅 ,1,0,1-10,2023-01-28,9315,346,4131
tgok boleh cya jng,@eliscoper,elismid ,3,0,1-10,2023-01-28,9315,346,4131
klau dah lulus mesti ada kat iakaun macam isinar ilestari hari tu,@fairuz_awan,salwah ,2,0,1-10,2023-01-28,9315,346,4131
betul kah ini,@aurablossom27,satu hati satu jiwa ,0,0,1-10,2023-01-28,9315,346,4131
KWSP kmi bkn akaun 2 kmi mhu akaun 1 rakyat kmpung sangat2 memerlukan duit sendiri,@surialampoh,Suria Lampoh ,2,0,1-10,2023-01-28,9315,346,4131
mcm mana nk apply tu?,@zi_zieaz,@ramziezahaz ,0,0,1-10,2023-01-28,9315,346,4131
tggu berita tv ..baru sahih🥰,@sitiaminahaminah27,Siti Aminah Aminah83 ,3,0,1-10,2023-01-28,9315,346,4131
sape yg edit kan ini smu??? 😬😬,@malarshimie0,Malar Shimie ,1,0,1-10,2023-01-28,9315,346,4131
jgn percayalah kerajaan x umimkan lag..,@faszleesani,Faszlee Sani ,1,0,1-10,2023-01-28,9315,346,4131
ni permohonan untuk umur 50 dan 55..😏😏😏,@mdyusrimdjusoh1,mdyusrimdjusoh ,1,0,1-10,2023-01-28,9315,346,4131
Kalau betol cakap betol.. Ramai tengah susah ni..,@azizanijal,Azizan Ijal ,2,0,1-10,2023-01-28,9315,346,4131
Hurmmm..mmg la boleh keluarkan sebahagian utk umur 50 & keluarkan sepenuhnya utk umur 55..,@abangnexusmhr,Abang Nexus MHR ,1,0,1-10,2023-01-28,9315,346,4131
"buat kami mengharap je,hamper betoi😞😞😞",@ayusuyana,Ayu Suyana ,0,0,1-10,2023-01-28,9315,346,4131
betul ke nie?,@ct710930,CT cat ,0,0,1-10,2023-01-28,9315,346,4131
ehhhh jgn dok main2 jiwa tengah kacaw ni satg bole jadi gila😅😅,@shidah_eda,❣️Shida_Ed@❣️ ,0,0,1-10,2023-01-28,9315,346,4131
cakap yg betui la,@ameeradanirul05,Ameera Danirul ,0,0,1-10,2023-01-28,9315,346,4131
dah buka xde pun..😅,@qasihmelati,Qasih Melati ,0,0,1-10,2023-01-28,9315,346,4131
kt mna isi borang plak ni,@mnhrrr,Mnhrrr ,0,0,1-10,2023-01-28,9315,346,4131
moga da rezeki tuk bina rumah sendiri di kmpg.kecil pun ok..x larat dah pindah2.sewa mahal🥺,@ikaatikah1058,ikaatikah1058 ,1,0,1-10,2023-01-28,9315,346,4131
xtahu betul ke tak ni,@adierk0,adie ,0,0,1-10,2023-01-28,9315,346,4131
betul ke ni,@nurfatihah394,nurfatihah394ellyna ,0,0,1-10,2023-01-28,9315,346,4131
alhamdulillah..,@ikaatikah1058,ikaatikah1058 ,0,0,1-10,2023-01-28,9315,346,4131
betul.ker ni,@tiaracrockerylovers,Datin Tiara ,0,0,1-10,2023-01-28,9315,346,4131
10k pun cukup utk anak sekolah Dan belanja dapur,@angelateo848,Angela Teo(佩凌） ,1,0,1-10,2023-01-28,9315,346,4131
kena apply kat mana,@angelateo848,Angela Teo(佩凌） ,0,0,1-10,2023-01-28,9315,346,4131
aku nak pengeluaran sebahagian. 100k je pun,@pelajau.paman,syilvester hellie ,2,0,1-10,2023-01-28,9315,346,4131
btul kah nie,@shalinahjamal,Lina Jamal ,0,0,1-10,2023-01-28,9315,346,4131
betul ke ni,@rekhasara7,rekhasara7 ,0,0,1-10,2023-01-28,9315,346,4131
Dividen 2022 pun belum masuk😌,@mellyawina,Melly Awina.A. ,0,0,1-11,2023-01-28,9315,346,4131
aamiin,@kh_hshim,Kh addin13/18/27 ,0,0,1-10,2023-01-28,9315,346,4131
bln2 nanti..,@yatitaib,yatitaib ,0,0,1-10,2023-01-28,9315,346,4131
ya lah too,@aidahbegumhanifah,aidahbegumhanifah ,0,0,1-10,2023-01-28,9315,346,4131
ya keeee,@danisha1978,anadanisha78 ,0,0,1-10,2023-01-28,9315,346,4131
ya ke😁,@user526473120,Abg Ham 66 ,0,0,1-10,2023-01-28,9315,346,4131
ahhh tambirang ini Blum Ada info lagi pun,@abangdin6088,Abang Din ,0,0,1-10,2023-01-28,9315,346,4131
belum ada apa2 keputusan lagi ..,@hazelina462,hazelina462 ,0,0,1-10,2023-01-28,9315,346,4131
Klu btul PM nk llus.awal g dia lluskan...last ap yiyylek pon xda.,@gengcampoq228,fendiey ,0,0,1-15,2023-01-28,9315,346,4131
pundek bhm lipka,@kerol5165,Khairul Fikry92 ,0,0,1-12,2023-01-28,9315,346,4131
scanmmer,@paksu763,@Paksu ,0,0,1-12,2023-01-28,9315,346,4131
@,@judyallyana_82,JudyAllyana_82 ,0,0,1-12,2023-01-28,9315,346,4131
lek luhh tgu luhh wak lek wak piss. tgu brita sahih geng,@abelee999,user1512813490102 ,0,0,1-11,2023-01-28,9315,346,4131
tolong lulus kwsp pls 🙏🏽,@vani56243,vani ,0,0,1-11,2023-01-28,9315,346,4131
ini semua poyo,@alternatorkl,Alternator KL ,0,0,1-10,2023-01-28,9315,346,4131
membongak....,@jepzaie82,jepzAie82 ,0,0,1-10,2023-01-28,9315,346,4131
tunggu pm sendiri bgthu dekat TV .,@rasyidahrazib,Rsyidah Rzib ,0,0,1-10,2023-01-28,9315,346,4131
saya setuju Skrang ni scameer pasang telinga hati2,@anthony_009r,Anthony_009r ,0,0,1-10,2023-01-28,9315,346,4131
selagi xde umum ape2 aku x caya,@zulaiha7474,Leha Kosmin ,0,0,1-10,2023-01-28,9315,346,4131
Poooodah…..kencing kuat,@cer_citer,Musa Bin Yunus ,0,0,1-10,2023-01-28,9315,346,4131
ape2pn selagi blm diumum kt media kite jgn prcaya sgt.. skrg ni trlalu byk scammer,@1207noor,Qaseh firdaus@1207 ,0,0,1-10,2023-01-28,9315,346,4131
tunggu berita dekat tv laa....lani bnyak scammer.,@mohdakmal7235,mohd akmal ,0,0,1-10,2023-01-28,9315,346,4131
jgn mcm2...pm xumum lg pon.,@jinggoringgo11,JR ,0,0,1-10,2023-01-28,9315,346,4131
takut tak sahih..mati kanai nnti..duit dlm ilang serta merta..takut,@usernorlela1976,Ell ,0,0,1-10,2023-01-28,9315,346,4131
selagi pm x umumkan. jgn terpedaya😏,@avril_ash1403,AVRIL_ASH ,0,0,1-10,2023-01-28,9315,346,4131
yo lah tu,@rudylagendamerah,abang bezza ,0,0,1-10,2023-01-28,9315,346,4131
Jgn main2 lh kwn...,@user122874985262,user122874985262edi ,0,0,1-10,2023-01-28,9315,346,4131
Scanmer😅,@user2394713682636,liekp76 ,0,0,1-10,2023-01-28,9315,346,4131
jngn sebatang tekann..kok melayang duit dlm,@suesuerayasaat,sueZar ,0,0,1-10,2023-01-28,9315,346,4131
Hati2 guys jgn htr sebarang dokumen diri kita sudah la susah takut scamer ambil kesempatan.,@vijayanmuniandy52,vijayanmuniandy52 ,0,0,1-10,2023-01-28,9315,346,4131
Baik baik semua skrg musim scammer,@wakiltelok42,sapedia123 ,0,0,1-10,2023-01-28,9315,346,4131
biar betul,@babyrahmahariff,Babyrahmah ,0,0,1-10,2023-01-28,9315,346,4131
betul ke tipu ni,@miss..ienaaaa05,Nur Miskinah ,0,0,1-10,2023-01-28,9315,346,4131
jangan nak tipu lah.dan jangan nak kena tipu kwn2.bnyak scam...,@ynwa.mino,YNWA💪💪 ,0,0,1-10,2023-01-28,9315,346,4131
jangan harap lah,@koharullah8008,Koharullah ,0,0,1-10,2023-01-28,9315,346,4131
Umpan....,@husainiishak80,Husaini Ishak ,0,0,1-10,2023-01-28,9315,346,4131
bnyk sngt berite palsu smpai da xtw mne btl mne tipu,@adeqqq1210,🇦 🇩 🇪 🇶  🇦 🇷 🇪 🇦 🇷 🇪 ,0,0,1-10,2023-01-28,9315,346,4131
kencing lagi,@onengolieopie,user633921140568 ,0,0,1-10,2023-01-28,9315,346,4131
laman webnya??,@user22jbp4x9h9,ben ,0,0,1-10,2023-01-28,9315,346,4131
"penggeluaran penuh,pasal settled kan hutang semua",@ammanamma196,ammanamma196 ,0,0,1-10,2023-01-28,9315,346,4131
kencing harennn betul....😂😂😂😂,@muhammadnaim8489,Naim8489 ,0,0,1-10,2023-01-28,9315,346,4131
jangan mudah terpedaya!..rajin² lh follow page @WAKIL RAKYAT NETIZEN OFFICIALL ..,@shamimie90,🎀Aisyah🎀 ,0,0,1-10,2023-01-28,9315,346,4131
rasa belum umum kan..,@amin5460,Amin_it`s me ,0,0,1-10,2023-01-28,9315,346,4131
Selagi Pm tak announcement jgn cya takut scame,@ummi_kitchen.78,Ummi kitchen ,0,0,1-10,2023-01-28,9315,346,4131
selagi blm umum jgn percaya... skg byk scammer.. Hati²,@azzamarbleliciuos,Azza ,0,0,1-10,2023-01-28,9315,346,4131
😠😠,@fayjai87,@fayjai3440 ,0,0,1-10,2023-01-28,9315,346,4131
x betul ni,@kasann19,Rezza Iskandar ,0,0,1-10,2023-01-28,9315,346,4131
Kecing deras,@ramlimoli,Ramli Syirap ,0,0,1-10,2023-01-28,9315,346,4131
Membongak jela,@_nxrshxzlynn,aislyempire.co ,0,0,1-10,2023-01-28,9315,346,4131
mn de.blm umum pe2 lg.ati2,@rosgarden3,Ros Garden ,0,0,1-10,2023-01-28,9315,346,4131
jgn klik ap2😂,@shreklisna,ꌚꑛ꒓ꍟꀗ꒒ꂑꌚꁹꋫ ,0,0,1-10,2023-01-28,9315,346,4131
blm bkk lagi,@nanadybear,BEAR🐻‍❄️ ,0,0,1-10,2023-01-28,9315,346,4131
@Roxx,@syahidatulyasmin,Syahidatulyasmin ,0,0,6h ago ,2023-01-28,9315,346,4131
"Tak tahu mana yg betul, tgk Google Chrome cuma akaun 2 boleh keluar duit je jengg la 😳",@alvin_law,黑色、狮子座 Alvin law ,0,0,1d ago ,2023-01-28,9315,346,4131
@JuLie JuLiet JJ,@dee.tt,dett. ,0,0,1d ago ,2023-01-28,9315,346,4131
@dehya salleh,@azlinah83,Mama Ainaa&Ainul❤️ ,0,0,1d ago ,2023-01-28,9315,346,4131
#pdrm,@sifu5871,sifu5871 ,0,0,1w ago ,2023-01-28,9315,346,4131
@NURUL AINI🐻🐰,@seyraroselan92,seyra.roslan92 ,0,0,1-16,2023-01-28,9315,346,4131
🕴️🎧🤲🙏🤝🤗👌,@syarinsyarin84,syarinsyarin84 ,1,0,1-14,2023-01-28,9315,346,4131
@AsHh Adeq,@nhh.90,NoRH@Rz@HN@W@T!€ ,0,0,1-13,2023-01-28,9315,346,4131
menimbulkan kegusaran awam,@rzlhsn,Anakin Skywalker ,0,0,1-12,2023-01-28,9315,346,4131
dah bole mohon ke,@lailakoktue,Laila Kok Tue ,0,0,1-12,2023-01-28,9315,346,4131
apa ni woiii..jgn main² laaa.,@rezuankasiran,Rezuankasiran ,0,0,1-11,2023-01-28,9315,346,4131
@_AaThIfSyAfIq_,@ain_amyra,🌷 aIn yAnNAs 🌷 ,1,0,1-11,2023-01-28,9315,346,4131
@A N G G U N,@irfannzam_42,NZ4M ,0,0,1-11,2023-01-28,9315,346,4131
🥺🥺🥺🥺🥺,@banras2022,Ban'rass ,0,0,1-11,2023-01-28,9315,346,4131
Xbrni nk tekan2 link.. Pe2 tnggu announced dr kerajaan,@halimatulsaadiah30,Halimatul Saadiah ,0,0,1-11,2023-01-28,9315,346,4131
@Ummi Ezzaty✨🌸,@miaamira_06,Mimie ,0,0,1-11,2023-01-28,9315,346,4131
jgn mainkan perasaan kami..,@stopapetemitchell,fazlimanaf ,0,0,1-11,2023-01-28,9315,346,4131
@marylinnnn01,@ria_alice88,Ria_alice88 ,0,0,1-11,2023-01-28,9315,346,4131
mcm mcm warga tikto tolong jgn main main kecian yg mermelukan,@runjack6,runjack86 ,0,0,1-11,2023-01-28,9315,346,4131
ni mmg dh ada dr dulu lagi...,@zulkeqcik,Zul Zaini ,0,0,1-11,2023-01-28,9315,346,4131
@Nfahanaa,@wnnuraniss,𝓝𝓲𝓼𝓼𝓼𝓼 🛼 ,0,0,1-11,2023-01-28,9315,346,4131
@BieHa_,@miey005,Aimiey ,0,0,1-10,2023-01-28,9315,346,4131
Yg tu untuk umur 50-54 sahaja harap maklum,@nurismail28,nurismail28 ,0,0,1-10,2023-01-28,9315,346,4131
jgn main jiwa org,@mr.dodifayed,awanbiru ,0,0,1-10,2023-01-28,9315,346,4131
"akaun ke berapa itu.1 ke 2?
sy tak faham lah mn satu.",@karavi08,karavi08 ,0,0,1-10,2023-01-28,9315,346,4131
Jgn klik mne² link xberkaitan. Tgu shj pgumuman dr tv dan menteri.. dah sahih bru la rujuk lg pde yg berkenaan,@kupukupukecik_,msKupu²kecik_ ,0,0,1-10,2023-01-28,9315,346,4131
jgn caye.kwsp lom info ape2 lg.adek sy kje kwsp,@inazulinainazulin,Inazul Ina Inazul Ina ,0,0,1-10,2023-01-28,9315,346,4131
hati2..skng belom sahir lagi..sama ada benar atau tak..,@aliorsborn7,Ali orsborn ,0,0,1-10,2023-01-28,9315,346,4131
pls ensure this is sahih jgn kena scam lebih better tunggu official announcement fr govt,@nurfarhanahjulia,nurfarhanahjulia ,1,0,1-10,2023-01-28,9315,346,4131
Tunggu keluar dekat tv baru blh mohon,@danielroz8,danielroz8 ,0,0,1-10,2023-01-28,9315,346,4131
ini cerits bile lah ni,@aryie84,Mazri Puteh ,0,0,1-10,2023-01-28,9315,346,4131
macam mane nk mohon ni,@fazleida,fazlieda ,0,0,1-10,2023-01-28,9315,346,4131
Scamm doo🥺,@nrfika11,Ekaa🦋 ,0,0,1-10,2023-01-28,9315,346,4131
jgn mudah percaya slagi tiada kesahihah...,@cikpuanacu,cik_acu ,0,0,1-10,2023-01-28,9315,346,4131
hati2 korang semua belum sahih dari menteri & kwsp jgn wat pengeluaran terdahulu...,@faidfahmifadzil,FF ,0,0,1-10,2023-01-28,9315,346,4131
klu bukan berita dari tuan Azmie saya tak layan 😂,@nasipulut1,nasi pulut ,0,0,1-10,2023-01-28,9315,346,4131
"Hmm. Banyak yg buat cerita ni..sebagai pencarum.. Kita ikut info azmie bug is
. Bukan mcm ni",@deyan933,deyan933 ,0,0,1-10,2023-01-28,9315,346,4131
semoga ad sinar aamiin,@immahdamirah86,immahDamirah86 ,0,0,1-10,2023-01-28,9315,346,4131
@Nur Jannah,@mrag93,abear ,0,0,1-10,2023-01-28,9315,346,4131
