comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
@👉C!K Ek!N👈 @Farah Ashikin841 @aidilmohammad99,@kentangputar019,𝄢𝓑𝓲𝓮𝓫𝓲𝓮𝔂𝓼𝄢 ,0,0,1-13,2023-01-28,19.6K,1122,3710
@maizatul5568,@ahmadmuqri9877,qiqie *_- ,0,0,1-13,2023-01-28,19.6K,1122,3710
@Muhd Zakuan,@ayenn999,Ayennn ,0,0,1-12,2023-01-28,19.6K,1122,3710
@nr.zeeqa,@diarymisszy,miss zyra ,0,0,1-12,2023-01-28,19.6K,1122,3710
@Ainunzahir._,@njwazahir_,𝑛𝑟𝑙𝑛𝑎𝑗𝑤𝑎 ❦ ,0,0,1-12,2023-01-28,19.6K,1122,3710
@MR.D,@nraizddinrzali__,Nraizddinrzali__ ,1,0,1-12,2023-01-28,19.6K,1122,3710
@S.N.Islaaaa,@ny_isa,Amoyy 🐾 ,0,0,1-12,2023-01-28,19.6K,1122,3710
sokong,@acboy86,Acboy86 ,0,0,1-12,2023-01-28,19.6K,1122,3710
@anwaribrahimofficial,@m0.chie,Farah naddy ♡ ,0,0,1-12,2023-01-28,19.6K,1122,3710
@ikhwnysf_ @Popiagendut,@tong_kosong99,Dan’El Nordin ,0,0,1-12,2023-01-28,19.6K,1122,3710
@Nur Inara Dania 🌸,@nursidahmolen,Nursidah Molen ,0,0,1-12,2023-01-28,19.6K,1122,3710
@fahmi.fadzil @anwaribrahimofficial @tansrimuhyiddinmdyassin @mrbentong2,@wanchai_paniy,𝚆𝚊𝚗𝙲𝚑𝚊𝚒_𝙿𝙰𝙽𝙸𝚈 ,0,0,1-12,2023-01-28,19.6K,1122,3710
Mcm mne nk mohon,@jr.azri,𝑯𝒂𝒌𝒊𝒎 ,0,0,1-12,2023-01-28,19.6K,1122,3710
@G @Zurin,@wanahalim0,Wana Halim245 ,0,0,1-12,2023-01-28,19.6K,1122,3710
@pika,@waniwawa_,Nur Syazwani ,0,0,1-12,2023-01-28,19.6K,1122,3710
@anwaribrahimofficial,@aa.afrulnizam,Aa.afrulnizam ,0,0,1-12,2023-01-28,19.6K,1122,3710
berita lama,@tiekahtop,Tiekah Top ,0,0,1-12,2023-01-28,19.6K,1122,3710
@Snrsyzwni,@apezzzzz_,Lembu Ajaib ,0,0,1-12,2023-01-28,19.6K,1122,3710
@cikmocha_1,@cikksha__,𓆩Cikk𝒮ha🦁🌈 ,0,0,1-12,2023-01-28,19.6K,1122,3710
amin.,@cath1809,cath1809 ,0,0,1-12,2023-01-28,19.6K,1122,3710
edit biar la cun,@alienmurtad,alienmurtad ,0,0,1-12,2023-01-28,19.6K,1122,3710
@admal960611,@ainaaamyrah,Ainaa Amyrah135 ,0,0,1-12,2023-01-28,19.6K,1122,3710
semoga cpt2 luluakn cpt,@marianii22_,Anisa Anisa ,0,0,1-12,2023-01-28,19.6K,1122,3710
@abg_payong,@mesmerry,mesmerry_ladola🥰 ,1,0,1-12,2023-01-28,19.6K,1122,3710
Btul ke ni,@noorrosesanamarli,Rose Marliny Musa ,0,0,1-12,2023-01-28,19.6K,1122,3710
#kwspbersasar tlg la kami ya Allah ..luluskan la kami sgt memerlukan,@hariszanahariszan,sumayah ,0,0,1-12,2023-01-28,19.6K,1122,3710
@anwaribrahimofficial 🥺,@lee.amei28,ཧᜰ꙰𝐿𝑒𝑒.mǟɛʏ ,0,0,1-12,2023-01-28,19.6K,1122,3710
",👍👍",@manjelebu25,man@ABs23 ,0,0,1-6,2023-01-28,19.6K,1122,3710
@Zira Khashim,@azlinalynn1,Azlina Mohd Isa ,0,0,1-6,2023-01-28,19.6K,1122,3710
mohon sangat sangat lulus lah..#kwspbersasar.,@penter18,PENTER JERONG ,0,0,1-6,2023-01-28,19.6K,1122,3710
"kalau berita ini benar,saya sgt bersyukur,brg kemas dah hbis gadai x boleh nak tebus dah...redho ja lah,",@rajaop9,wawa74 ,0,0,1-6,2023-01-28,19.6K,1122,3710
Mohon utk buat final kenyataan. dibenarkan atau masih dlm proses perbincangan. Ramai yg sudah. Apabila ke kwsp X ada.Gimik iklan begini mengelirukan.,@usebookcafe,usebook ,0,0,1-6,2023-01-28,19.6K,1122,3710
#kwspbersasar moga diluluskan,@cintahati35,CINTA HATI ,0,0,1-6,2023-01-28,19.6K,1122,3710
harap betul2..,@ammar_kagome,amalyna_wan ,0,0,1-6,2023-01-28,19.6K,1122,3710
"Amin,amin",@mohdakil7247,mohdakil7247 ,0,0,1-6,2023-01-28,19.6K,1122,3710
kalau btul lulus kwsp Alhamdulillah..utama skli sttle agl hutang piutang..ya btul..siksa dlm klu bhutang ni,@ietashazniwan,ieta ,0,0,1-6,2023-01-28,19.6K,1122,3710
🥺🤲,@adiputera29,Adi ,0,0,1-6,2023-01-28,19.6K,1122,3710
@iedasajer,@beejmbu76,Bee Jambu ,0,0,22h ago ,2023-01-28,19.6K,1122,3710
masih mitos🤣,@zulkarnainbinazmi,Zulkarnain Bin Azmi ,0,0,1-16,2023-01-28,19.6K,1122,3710
@MoshiMoshi,@tira.alii,tiyaaa ,0,0,1-16,2023-01-28,19.6K,1122,3710
@Mimi Asmidar,@adebasmidar,doubleA ACN9 ,0,0,1-15,2023-01-28,19.6K,1122,3710
@misz_aozora,@yayazani,yayazani ,0,0,1-13,2023-01-28,19.6K,1122,3710
@adahnorsyahadah,@aieyn_farah,red_velvet ,0,0,1-13,2023-01-28,19.6K,1122,3710
@nrlnathasya,@mohdsabrie_,mohdsabrie_ ,0,0,1-13,2023-01-28,19.6K,1122,3710
@ohhisis,@ohhmiemie165,Ohhmiemie165 ,0,0,1-13,2023-01-28,19.6K,1122,3710
Ni tahun 2022 ya.. g buka page tuh☺️,@armelda_,NurArmelda ,0,0,1-13,2023-01-28,19.6K,1122,3710
@哈兹万,@tumpangjalan,Kímmmmm ,1,0,1-13,2023-01-28,19.6K,1122,3710
@Oshaa01💕,@syheh.khan,_sYheh.khan ,0,0,1-12,2023-01-28,19.6K,1122,3710
@Muhammad_,@zyyraaa__,zyyraaaa ,1,0,1-12,2023-01-28,19.6K,1122,3710
@𝐈𝐬𝐦𝐚 𝐃𝐚𝐧𝐢𝐬𝐡 𝐏𝐎18,@wnqbwy,Ankabh ,0,0,1-12,2023-01-28,19.6K,1122,3710
@L A T T E ❤️‍🩹🕊️,@piieeqqaaa,piieeqqaaa ,0,0,1-12,2023-01-28,19.6K,1122,3710
@eykkaaa,@_________vee,BabyBoo ,0,0,1-12,2023-01-28,19.6K,1122,3710
@meiaireen,@lee.amei28,ཧᜰ꙰𝐿𝑒𝑒.mǟɛʏ ,0,0,1-12,2023-01-28,19.6K,1122,3710
@eshamjr302,@wafinaj,umi.wafi ,0,0,1-6,2023-01-28,19.6K,1122,3710
@jennyjo95,@puspa_0514,Puspa🇮🇩 ,0,0,1-6,2023-01-28,19.6K,1122,3710
@heng penny,@capital_m_95,M ,0,0,1-6,2023-01-28,19.6K,1122,3710
@.zieraa,@king.areen,✨ Ꭺ Ꭱ Ꭼ Ꭼ N✨ ,0,0,1-6,2023-01-28,19.6K,1122,3710
degar2 dari Kwan yg kerja dekat Kwsp..pencarum dapat keluarkan 50k gais..Alhamdulillah,@danishamikhail,Neyza Yusof ,0,0,4d ago ,2023-01-28,19.6K,1122,3710
KWSP 2.0 bersasar hancur berkecai jgn bermimpi di siang hari lagi.....,@amanbinharon,Aman bin haron ,0,0,1-18,2023-01-28,19.6K,1122,3710
"kan aku dh ckp, rakyat hanya punya kuasa 1hari masa undi je, pm kuasa 5tahun😂😝hanya mampu ulang video lepas saja wkwkw",@kemy1077,kemy1077 ,0,0,1-16,2023-01-28,19.6K,1122,3710
jgn harap sgt la dsai tu pnting kan negara je die xpkir pon rakyat ni...,@entahlanamapapepu,entahlanamapapepu ,0,0,1-16,2023-01-28,19.6K,1122,3710
jgn mengharap selagi anuar ibrahim yg tak be jiwa rakyat,@firdaustee,Firdaustee ,0,0,1-16,2023-01-28,19.6K,1122,3710
:Jgn kamu bagi harapan kosong. ini akan menyusahkan pencarum buat pinjam Ah Long sementara tunggu KWSP lulus,@lago668,Lago668 ,0,0,1-16,2023-01-28,19.6K,1122,3710
jangan bagi harapan kat org. kwsp takkan kluar punya awal awal Anwar dah cakap dia takkan kluarkan. masih lagi bagi harapan yg kwsp nk kluar bende tah,@matais___,Mat Ais ,0,0,1-15,2023-01-28,19.6K,1122,3710
Lulusan cepat² sikit.. semua rakyat Malaysia nk guna duit.. tambah² LG nk Gong xi fat Cai n hari raya..,@awie9064,Awie 9064 ,0,0,1-14,2023-01-28,19.6K,1122,3710
@mint_rosealynkitchen,@cookcraftalyn,cook and craft kl ,0,0,1-13,2023-01-28,19.6K,1122,3710
"Anak sulung je tau apa tersirat dalam hati. Dengan bantuan rm100, mcm mana nak bagi adik beradik lain baju raya. Hope lulus sebelum raya.",@vmvrhvnvfi3,VMVR ,0,0,1-13,2023-01-28,19.6K,1122,3710
mne ade lgi buka utk permohonan...😂.. bca artikel tu pn ada lgi tahun 2022....terlepas pndang msa edit erk...😅😅,@lagendbettahouse,lagend Prime ,0,0,1-12,2023-01-28,19.6K,1122,3710
