tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@jomchannelofficial/video/7139706450481286426,"NURUL IZZAH : UNDI PAKATAN HARAPAN PADA PRU15 !! JIKA BN/PN MENANG, NEGARA AKAN HANCUR Layari kami juga untuk mendapat berita dan isu semasa di Malaysia
 
 https://linktr.ee/jomchannel
 https://m.youtube.com/c/JomChannel/videos
 
 #MovingForward  #JomTontonJomChannel  #LikeShareFollow  #BeritaDiTiktok  #fyp 
",#MovingForward #JomTontonJomChannel #LikeShareFollow #BeritaDiTiktok #fyp,jomchannelofficial,121.3K,2022-9-5,2023-01-30
https://www.tiktok.com/@jason.yew/video/7155092399163755803,"We will never give up, kita ada peluang besar #PRU15  #undiPH  #KitaBoleh  #nurulizzahanwar  #AyuhMalaysia  #IniUsahaKita  #pakatanharapan  #partikeadilanrakyat  #keadilanuntuksemua  #foryou  ",#PRU15 #undiPH #KitaBoleh #nurulizzahanwar #AyuhMalaysia #IniUsahaKita #pakatanharapan #partikeadilanrakyat #keadilanuntuksemua #foryou,jason.yew,378.6K,2022-10-16,2023-01-30
https://www.tiktok.com/@jason.yew/video/7124206822042455323,Kebanyakan petani masih dalam golongan B40 #ayuhmalaysia  #nurulizzahanwar  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#ayuhmalaysia #nurulizzahanwar #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,104.7K,2022-7-25,2023-01-30
https://www.tiktok.com/@jason.yew/video/7147538997479230747,Masih belum berjaya kalau keluarga B40 tak dapat rasa nikmatnya #nurulizzahanwar  #ayuhmalaysia  #iniusahakita  #KEADILAN  #wanitakeadilan  #keadilanuntuksemua  #foryou  ,#nurulizzahanwar #ayuhmalaysia #iniusahakita #KEADILAN #wanitakeadilan #keadilanuntuksemua #foryou,jason.yew,896.6K,2022-9-26,2023-01-30
https://www.tiktok.com/@mohdridzuanabdullah/video/7110849260899388699,Married Malays with intention of starting a business-Bangladeshis #pati  #WacanaSinar  #PM  #ismailsabri  #reezalmarican  #tunm  #najib  #muyuddin  #ikhlastoday  #presma  #IKHLASMALAYSIA  #IKHLASMEDIA  #YABPM  #PM9  #KDN  #bossku  #Bangladesh  #sumbermanusia  #ROSMAHMANSOR  #Rohingya  #PRU15  #viral  #anakmelayu  #usahawanmuda  #tanahmelayu  #tunmahathir  #ridzuanikhlas  #bangla  #PMBangladesh  #ILO  #UnitedNations  #mkn  #ksn  #zaidhamidi  #wargaasing  #buruhpaksa  HBU #anuwaribrahim  #nurulizzah  #KJ  #usahawanmelayu  #MIC  #UMNO  #PK ,#pati #WacanaSinar #PM #ismailsabri #reezalmarican #tunm #najib #muyuddin #ikhlastoday #presma #IKHLASMALAYSIA #IKHLASMEDIA #YABPM #PM9 #KDN #bossku #Bangladesh #sumbermanusia #ROSMAHMANSOR #Rohingya #PRU15 #viral #anakmelayu #usahawanmuda #tanahmelayu #tunmahathir #ridzuanikhlas #bangla #PMBangladesh #ILO #UnitedNations #mkn #ksn #zaidhamidi #wargaasing #buruhpaksa #anuwaribrahim #nurulizzah #KJ #usahawanmelayu #MIC #UMNO #PK,mohdridzuanabdullah,178.5K,2022-6-19,2023-01-30
https://www.tiktok.com/@jason.yew/video/7072234653171715355,@rafiziramli  bila kembali ya? #PRNJohor  #SuaraRakyatJohor  #VoicesOfJohor  #柔佛人民的心声  #ஜோகூர்மக்கள்குரல்  #PKR  #undiPKR  #nurulizzah  #rafiziramli  #foryou ,#PRNJohor #SuaraRakyatJohor #VoicesOfJohor #PKR #undiPKR #nurulizzah #rafiziramli #foryou,jason.yew,145.5K,2022-3-7,2023-01-30
https://www.tiktok.com/@jason.yew/video/7127163734233025819,Jangan terlalu percaya pada orang yang berkuasa #nurulizzahanwar  #ayuhmalaysia  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#nurulizzahanwar #ayuhmalaysia #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,826.4K,2022-8-2,2023-01-30
https://www.tiktok.com/@jason.yew/video/7136949569283181851,"Tiga ""Puteri pembela Bapa? #nurulizzahanwar  #puterireformasi  #foryou ",#nurulizzahanwar #puterireformasi #foryou,jason.yew,941K,2022-8-28,2023-01-30
https://www.tiktok.com/@waniiwani/video/7163934418845879579,Assalammualaikum.. Terima Kasih yg mulia Puan Nurul Izzah sbb mai kt Warung td... Warung Nasi Campur Iwani.... Jemput mkn puan Nurul... 🥰😁🤭 #fyp  #for  #your  #page  #pageforyou  ,#fyp #for #your #page #pageforyou,waniiwani,1.6M,2022-11-9,2023-01-30
https://www.tiktok.com/@fabawalcollection/video/7170182265580965147,Korang nak tak kami buat tutorial seperti YB Nurul Izzah pakai bawal😅😅#fabawalcollection  #tutorial  #tudungbawal  #fyp  #bawalvoilejepun  ,#fabawalcollection #tutorial #tudungbawal #fyp #bawalvoilejepun,fabawalcollection,318.1K,2022-11-26,2023-01-30
https://www.tiktok.com/@izearaboosterserumhq/video/7170192367528529178,serum izeara x booster original hq serum terbaik wangi 😀😀😀 #meerqeen  #viraltiktok  #izearaserum  #izearaxbooster  #izeara  #izearaofficial  #fypシ  #fyppppppppppppppppppppppp  #izearaserumoriginal  #nadzainal  #nurulizzahanwar  ,#meerqeen #viraltiktok #izearaserum #izearaxbooster #izeara #izearaofficial #fyp #fyppppppppppppppppppppppp #izearaserumoriginal #nadzainal #nurulizzahanwar,izearaboosterserumhq,33.7K,2022-11-26,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7140286600675708186,Skandal penyelewengan kapal LCS. Rakyat harus ingat dan kubur kan mereka yang terlibat dalam skandal ini pada pilihan raya akan datang!   #AnwarIbrahim  #Reformasi  #Kongres16  #AmiruddinShaari  #AdamAdli  #KongresKeadilan  #AthonyLoke  #NurulIzzahAnwar  #KamilMunim  #DrDzul  #RafiziRamli  #KeadilanRakyat  #Keadilan  #PKR  #PakatanHarapan  #AyuhMalaysia  #Seangkatan  #fyp  #foryourpage ,#AnwarIbrahim #Reformasi #Kongres16 #AmiruddinShaari #AdamAdli #KongresKeadilan #AthonyLoke #NurulIzzahAnwar #KamilMunim #DrDzul #RafiziRamli #KeadilanRakyat #Keadilan #PKR #PakatanHarapan #AyuhMalaysia #Seangkatan #fyp #foryourpage,malaysiatimes,290.9K,2022-9-6,2023-01-30
https://www.tiktok.com/@mohdridzuanabdullah/video/7109717462270135578,IKHLAS GESA HAPUSKAN KARTEL BANGLADESH BABITKAN MENTERI #kdn  #imigresen #bersatu  #pas  #DAP  #pati  #WacanaSinar  #PM  #ismailsabri  #reezalmarican  #tunm  #najib  #muyuddin  #ikhlastoday  #presma  #IKHLASMALAYSIA  #IKHLASMEDIA  #YABPM  #PM9  #KDN  #bossku  #Bangladesh  #sumbermanusia  #ROSMAHMANSOR  #Rohingya  #PRU15  #viral  #anakmelayu  #usahawanmuda  #tanahmelayu  #tunmahathir  #ridzuanikhlas  #bangla  #PMBangladesh  #ILO  #UnitedNations  #mkn  #ksn  #zaidhamidi  #wargaasing  #buruhpaksa  HBU #anuwaribrahim  #nurulizzah  #KJ  #usaha ,#kdn #imigresen #bersatu #pas #DAP #pati #WacanaSinar #PM #ismailsabri #reezalmarican #tunm #najib #muyuddin #ikhlastoday #presma #IKHLASMALAYSIA #IKHLASMEDIA #YABPM #PM9 #KDN #bossku #Bangladesh #sumbermanusia #ROSMAHMANSOR #Rohingya #PRU15 #viral #anakmelayu #usahawanmuda #tanahmelayu #tunmahathir #ridzuanikhlas #bangla #PMBangladesh #ILO #UnitedNations #mkn #ksn #zaidhamidi #wargaasing #buruhpaksa #anuwaribrahim #nurulizzah #KJ #usaha,mohdridzuanabdullah,20K,2022-6-16,2023-01-30
https://www.tiktok.com/@jason.yew/video/7139865947573177627,"Kita boleh lagi berjuang, kita ada lagi masa, kita masih boleh menang #nurulizzahanwar  #reformasi  #AyuhMalaysia  #IniUsahaKita  #KEADILAN  #KEADILANuntukSemua  #foryou  ",#nurulizzahanwar #reformasi #AyuhMalaysia #IniUsahaKita #KEADILAN #KEADILANuntukSemua #foryou,jason.yew,727.4K,2022-9-5,2023-01-30
https://www.tiktok.com/@suaramerdekamy/video/7128780554090073346,Kekanda kecewa Nurul Izzah dah berpunya!,#,suaramerdekamy,220.3K,2022-8-6,2023-01-30
https://www.tiktok.com/@pinography/video/7171009551490190619,kifarah. MASA KEMPEN FITNAH UNDI PH UNTUK DAP. KATA NURUL IZZAH TAK TURUN KAWASAN. SEKARANG APA GUNA DAH JADI WAKIL RAKYAT PERMATANG PAUH? MAKAN GAJI BUTA KE?,#,pinography,153.8K,2022-11-28,2023-01-30
https://www.tiktok.com/@utusanonline/video/7155090044217199898,"PRU15 : Nurul Izzah nafi rundingan sulit UMNO, PKR #pkr  #umno  #trendingnewsmalaysia  ",#pkr #umno #trendingnewsmalaysia,utusanonline,70.5K,2022-10-16,2023-01-30
https://www.tiktok.com/@berita757/video/7140659908818554139,Berita 757 | Tiada kerjasama antara PH dengan PN dan GTA pada PRU-15. Perkara itu dinyatakan Nurul Izzah Anwar. #Berita757  #RakyatKeutamaanKami  #PKR  #PH  #PN  #GTA  ,#Berita757 #RakyatKeutamaanKami #PKR #PH #PN #GTA,berita757,118.7K,2022-9-7,2023-01-30
https://www.tiktok.com/@jason.yew/video/7146974633466662170,KEADILAN membina masa depan bangsa #nurulizzahanwar  #ayuhmalaysia  #iniusahakita  #KEADILAN  #keadilanuntuksemua  #foryou  ,#nurulizzahanwar #ayuhmalaysia #iniusahakita #KEADILAN #keadilanuntuksemua #foryou,jason.yew,135.5K,2022-9-24,2023-01-30
https://www.tiktok.com/@niknazminikahmad/video/7116434404188130586,#ayuhmalaysia  #educationmalaysia  #pakatanharapan  #partikeadilanrakyat  #anwaribrahim  #rafiziramli  #nurulizzahanwar  #niknazmi ,#ayuhmalaysia #educationmalaysia #pakatanharapan #partikeadilanrakyat #anwaribrahim #rafiziramli #nurulizzahanwar #niknazmi,niknazminikahmad,37.1K,2022-7-4,2023-01-30
https://www.tiktok.com/@rosezeynel/video/7045936503763127579,#NurulIzzah  #Speaker  #silajawab  #banjir ,#NurulIzzah #Speaker #silajawab #banjir,rosezeynel,27.4K,2021-12-26,2023-01-30
