comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
Mane dia ada prinsip bos,@sharil767,sharil767 ,0,0,1h ago ,2023-01-30,9455,2343,1063
dy nak amik hati ank dy baru lepas keguguran.😏,@aisybella11,aisyluna ,0,0,1h ago ,2023-01-30,9455,2343,1063
letak jawatan je.senang ...x pyh nk ssh kn rakyat lg..,@merissaikaa,marissa ikka ,0,0,1h ago ,2023-01-30,9455,2343,1063
korg baru tau ke... dia dh lama rancang.. pgundi² dia je yg lalai..,@inafaiz_9184,ina91 ,0,0,1h ago ,2023-01-30,9455,2343,1063
kite yg rakyat biasa ni..bole cek ker kalo die x di bayar gaji ataw elaun,@atimati8,aty mati ,0,0,1h ago ,2023-01-30,9455,2343,1063
Satu persatu Allah tunjuk siapa PM skrg...😁😁,@asikmacamtuje75,pusing2situjuga ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Dia perlukan pembantu kalau ambik org lain nanti dituduh liwat plk,lagi satu pengalaman dulu mengajar dia hati2 dgn org luar nak2 yg rapat dgn dia",@syeeda_6022,syeedadidimotors ,0,0,1h ago ,2023-01-30,9455,2343,1063
dia kritik mahadir....tau² dia sama jerww fmly planing🤣😆😝,@maht.bija92.bugisnes,maht_bija01🎌 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Hanatttttttt nya PM,@rrief723,RriefCLA ,0,0,1h ago ,2023-01-30,9455,2343,1063
1 family ambil jawatan penting😂…lepas ni bagi menantu jadi TPM ke-3 pula😌😌,@ajis_papanara,عبدالعزيز ,0,0,1h ago ,2023-01-30,9455,2343,1063
PHDAP kn kaki hanching...,@yatiraiana86,YatiraAinadamia ,0,0,1h ago ,2023-01-30,9455,2343,1063
"😂😂😂 depa dah lama plan,korang² jer buta 😂😂😂",@yuswati08,mcYus ,0,0,1h ago ,2023-01-30,9455,2343,1063
Cai .. cepat back-up.... 😂😂,@syad_6699,syad_69®💚💛🌾 ,1,0,1h ago ,2023-01-30,9455,2343,1063
Ok calun pm ke 11 sila list kan,@acidmino,...... ,0,0,1h ago ,2023-01-30,9455,2343,1063
walaun banyak sokong kau ni,@rwdoz,Pakmat Tempe ,0,0,1h ago ,2023-01-30,9455,2343,1063
masuk kerja pakai kabel bapak . hmm lebih kurang je 🤣🤣,@romadong60,DANGG ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Mcm kwn india dia kata pagi cakap lain, tghari cakap lain dan mlm cakap lain pula.Memang x blh pakai punya..",@idasharida1011,Ida Syarida128 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Ni lah depa kata.depa Kate kita fiknah depa.depa kata lah.yg fiknah depa fiknah depa,@jebat_derhaka82,Jebat Derhaka ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Prinsip itik sudu, banyak perkara bercanggah tp di diamkan kdg tak Faham Malaysia ni. ""S"" pula senyap je dgan kepimpinan Malaysia ni penat dah rakyat",@niki.pinjaman.koprasi.1,Niki Online Shopping Center ,0,0,1h ago ,2023-01-30,9455,2343,1063
msia nuar punya,@ismailrahmat695,Ismail Rahmat695 ,0,0,1h ago ,2023-01-30,9455,2343,1063
follow,@ijahan1246,jaja kitchen ,0,0,1h ago ,2023-01-30,9455,2343,1063
apasal pmx tak lantik mat mata4 jadi penasihat ekonomi pandai cakap???????????,@sobriabdulrazak,sobriabdulrazak ,0,0,1h ago ,2023-01-30,9455,2343,1063
PH tak lama dalam kerajaan perpaduan,@wanjusoh11,Wanjusoh11 ,0,0,1h ago ,2023-01-30,9455,2343,1063
baru Tau ka haha,@biawakpunyabiawak,Encik Biawak ,0,0,1h ago ,2023-01-30,9455,2343,1063
Baru bermula.. Slow2 kita tunggu dan lihat..,@mastaajast,MastaAjast ,0,0,1h ago ,2023-01-30,9455,2343,1063
haha kaki kencing biasa lah,@afiqkangar92,Afiq Kangar ,0,0,1h ago ,2023-01-30,9455,2343,1063
"😅😅pokitahik aje semua
2x5..Semua ikut sistem barat..Nk bukti apa lagi",@slkpeabadveos_4,user300512080211 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Jadi PM mlm ni, 24 jam turun harga minyak 😂.",@loki271984,FinnTheMelon ,0,0,1h ago ,2023-01-30,9455,2343,1063
setuju sgt2,@ruhayamdzain,ruhayamdzain ,0,0,1h ago ,2023-01-30,9455,2343,1063
kan lantik peja 11 hari 27k,@dawodfirdaus,Dawod L ,0,0,1h ago ,2023-01-30,9455,2343,1063
Siapa yang …Undi hari itu tengok tak membantu rakyat langsung orang nak kwsp.,@kakbell_0,🤗Kak bell🤗 ,0,0,1h ago ,2023-01-30,9455,2343,1063
sembang free..hmmm .kesian rakyat..makin teruk dan makin teruk..,@tweetsqueak,tweetSqueak ,0,0,1h ago ,2023-01-30,9455,2343,1063
Lantik yg lain puluh ribu gaji nk bayo..😂😂,@grandlotto,5b 3s 2sa ,0,0,1h ago ,2023-01-30,9455,2343,1063
aummmmm,@khoidir8241,khoi ,0,0,1h ago ,2023-01-30,9455,2343,1063
terbaik dsai terbaik PH terbaik DSAI terbaik PH,@arah1312,user5604909265413 ,0,0,1h ago ,2023-01-30,9455,2343,1063
ni kerajaan anak beranak.... tggu masa je nak tumbang,@duniamechatronic,duniamechatronic ,0,0,1h ago ,2023-01-30,9455,2343,1063
"sape tak kenal pmx , 10 patah bercakap 1 patah pn blm tentu aku nk percaya😏",@shenup,Siti Shenup ,0,0,1h ago ,2023-01-30,9455,2343,1063
PMx musibat,@rosalansamad,SAMATson ,0,0,1h ago ,2023-01-30,9455,2343,1063
🤣🤣🤣kan dh pecah tembelang ..apa puak2 ni semua ok lahhh.. kan.. now.. nk tgok.. n 👏🤣🤣🤣,@qasehmalaika78,Qaseh Malaika ,0,0,1h ago ,2023-01-30,9455,2343,1063
50k kwsp luluskan lagi baik,@alxinren,Xin Ren ,0,0,1h ago ,2023-01-30,9455,2343,1063
"pm 10..xtau nak kata..
x
1 persatu dah nampak
Kita bole nilai sendiri",@syahrizanabdul,syahrizan ,0,0,1h ago ,2023-01-30,9455,2343,1063
DSAI NI mgkn x lama jd PM...,@azrishahril819,azriiii ,0,0,1h ago ,2023-01-30,9455,2343,1063
betultu,@ahmadmushab7,ahmadmushab7 ,0,0,1h ago ,2023-01-30,9455,2343,1063
anak bini semua bawak he kerajaan jap lagi menantu sepupu pepapat PLK..kalah pru15 PON boleh dilantik masuk kabinet ye,@mawarqasehaffie,Mawarqaseh💙 ,0,0,1h ago ,2023-01-30,9455,2343,1063
PM x boley pakai....basah kepala,@papaoftwoson90,MR.GREEN ,0,0,1h ago ,2023-01-30,9455,2343,1063
ckp tak serupa bikin bang non nie😂😂..dia kesihan kan anak dia tu sbb kalah pru😂 nk bantu bg ada kerja la😂😂,@arl740_547,FB_lovers ,0,0,1h ago ,2023-01-30,9455,2343,1063
mungkin dia ingt dia pm dia bole buat suka hati dia kot. 😂,@icelatte_3,Nananaanatooo. ,0,0,1h ago ,2023-01-30,9455,2343,1063
Ye ke tak berbayar.. Masuk toilet pon kene bayar,@k_i_k99,kik ,0,0,1h ago ,2023-01-30,9455,2343,1063
Anuar kariii,@atoz0710,user997931336923 ,0,0,1h ago ,2023-01-30,9455,2343,1063
boooo.... parti anak beranak .. eyh tu sesuai utk tun m dgn mukhkriz jee😂,@wgdetail,hairulnashriq ,0,0,2h ago ,2023-01-30,9455,2343,1063
Kan Ramai Lagi pakar² Ekonomi....,@bulldog00_,bulldog ,0,0,2h ago ,2023-01-30,9455,2343,1063
habislaaaaa,@nurhairiipoh,nurhairiipoh ,0,0,2h ago ,2023-01-30,9455,2343,1063
"Mana boleh x bayar, masuk tandas pun kena bayar",@anuaridris2,anuaridris932 ,0,0,2h ago ,2023-01-30,9455,2343,1063
pm ni lah yg pakar ekonomi..rmai yg nk beliau menerajui...tahniah semua,@safarintehtarikkaw,CEO of HAHAHA ,0,0,2h ago ,2023-01-30,9455,2343,1063
Relex laaaaa.... Ne yg rakyat nak kan... Hahaha,@kazamaangah,kazamaangah ,0,0,2h ago ,2023-01-30,9455,2343,1063
aku naik menyampah bila ckap tak amik gaji nih. jgn letakkan Malaysia lg teruk dgn meletakkan seseoang yg bukan selayaknya ditempat bukan sepatutnya.,@rosmainy77,rosmainy77 ,0,0,2h ago ,2023-01-30,9455,2343,1063
hancur msia ...yg naya rakyat laaa...,@bubumiko24,Bubumiko ,0,0,2h ago ,2023-01-30,9455,2343,1063
haha.. dah mula dah. PMX dah buat pengaturan dia yang telah di rancang bertahun tahun. hanya Tun saje yang tahu apa matlamat dia. semua wayang,@mtn6221,mtn6221 ,0,0,2h ago ,2023-01-30,9455,2343,1063
"bila dah ada kuasa,dah lain jadinya,",@eddie76_,user9517817393792 ,0,0,2h ago ,2023-01-30,9455,2343,1063
skrg negara ni kan bapak dia punya.,@jasmi8201,jasmi8201 ,0,0,2h ago ,2023-01-30,9455,2343,1063
"anwar kaki kencing,,😂😂",@jebat_awang,jebat ,0,0,2h ago ,2023-01-30,9455,2343,1063
Dh lama kenal dia.. 5 minit cakap lain.. jap lg dh ckp lain..itu la anwar,@shamohd27,Schalshamz♥️ ,0,0,2h ago ,2023-01-30,9455,2343,1063
"pm yg x boleh pakai, ary nie ckp lain, esok lain pula😏😂",@khairulikhwan449,khairulikhwan449 ,0,0,2h ago ,2023-01-30,9455,2343,1063
tak pe la... kena tepek taik kt kepala pon macai² tetap pecaya dan setia...,@se7enthson,Seventh Son ,0,0,2h ago ,2023-01-30,9455,2343,1063
xpe. runding terus nk ank jdi jpm dlm gov dia..,@tupaijengka,penagihhutang ,0,0,2h ago ,2023-01-30,9455,2343,1063
Pandei anuwar skrg. X leh percaya sekarang,@nuhthaqif5,nuh thaqif ,0,0,2h ago ,2023-01-30,9455,2343,1063
hoii hoii ya hoii,@kehidupanibaratombak_,کهيدوڤن عبارت اومبق ,0,0,41m ago ,2023-01-30,9455,2343,1063
masuk kerajaan terus bengap auto,@jabatan_netizen_malaysia,JABATAN NETIZEN MALAYSIA ,0,0,1h ago ,2023-01-30,9455,2343,1063
sakau ii😂,@divoc_9102,Divoc-9102 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"""saya ulang""...",@user1227656845662,user1227656845662 ,0,0,2h ago ,2023-01-30,9455,2343,1063
"Kat Twitter, gang2 macai PH tgh backup abis2 an tu",@ipanrsyd,Bendiijo🌱 ,67,0,14h ago ,2023-01-30,9455,2343,1063
cai2 baru belajar kenal Anwar..biarkan..kalau kita bahan kang dia kata kita walaun bagai...😂😂,@malayzboy,malayzboy ,43,0,13h ago ,2023-01-30,9455,2343,1063
bia la dia perintah dulu..sabo..x betul tuka next pru..,@mohamadzulkfley,Mohamad Zulkefley ,13,0,13h ago ,2023-01-30,9455,2343,1063
kalau lantik orng lain nk ke tampa gaji...😂,@mekani1971,mekani1971 ,0,0,1h ago ,2023-01-30,9455,2343,1063
"x th nk ckp pe dh ..dh la ramai kena buang...skrg mcm nie lak...selagi jahit ada,ssh juga nk turunkan dia..sbb ramai dh dia buang..",@nanamemmok,✨liyana_nana✨ ,0,0,46s ago ,2023-01-30,9455,2343,1063
😳😳,@hamziazmin,incik boss ,0,0,8m ago ,2023-01-30,9455,2343,1063
TOLONG CARIKAN ORG BEKERJA TANPA GAJI DAN SUKARELAWAN,@nordtn59,nordtn59 ,0,0,8m ago ,2023-01-30,9455,2343,1063
betul tu,@mohdsuhaimiabusam,محمد سحيمي ,0,0,10m ago ,2023-01-30,9455,2343,1063
@anwaribrahimofficial,@jcaishah86,Siti Aishah Mustapa ,0,0,13m ago ,2023-01-30,9455,2343,1063
tengokkan aje,@norziahrahman3,norziahrahman3 ,0,0,17m ago ,2023-01-30,9455,2343,1063
semua nak politics.biar dia buat kerja dulu.,@enjoy_enjame_,Enjoy Enjamee ,0,0,18m ago ,2023-01-30,9455,2343,1063
Biarkan org ramai yg menyokong tu.. kita lihat je bang.. teringin katenyer,@capberkicap,сар вегкiсар ,0,0,19m ago ,2023-01-30,9455,2343,1063
😂😂😂😂😂😂haha...biasalah nama politik....sama je...dari dulu sampai sekarang...keluarga lebih utama.....,@rafiburger1,Rafi Burger ,0,0,24m ago ,2023-01-30,9455,2343,1063
@sufieyan,@tiktokcikgu,cikguTiktok ,0,0,30m ago ,2023-01-30,9455,2343,1063
boikot kerajaan PH,@butikraflesia,butikraflesia ,0,0,33m ago ,2023-01-30,9455,2343,1063
pmx x percaya org lain kut..,@pinkblopblop,sunwawa ,0,0,33m ago ,2023-01-30,9455,2343,1063
"Tak merugikan duit rakyat pun,bukannya dia ambik gaji. Mamat Bersatu ni waktu Midin lantik lantikan politik bersepah2 kau tak bising?",@bomohymnsokultika,BomohymnsOkultika ,0,0,37m ago ,2023-01-30,9455,2343,1063
tak pe..ini la politik..,@andry4847,ANDRY4847 ,0,0,38m ago ,2023-01-30,9455,2343,1063
😂😂,@noorhiedayah,cikpuan hieda ,0,0,40m ago ,2023-01-30,9455,2343,1063
Politik dunia 😏,@sabmu_,Cucha ,0,0,45m ago ,2023-01-30,9455,2343,1063
"Sekurang nya PM bijak lantik anak sendiri , xperlu lantik org lain dan bayar gaji pd org lain.. anak sendiri xperlu gaji2 . Rakyat menerima nya",@pejai_spoon,Pejai ,0,0,47m ago ,2023-01-30,9455,2343,1063
Ni dah bercanggah dah ni..mana macai2 PH,@piewitt,Laksmana dhamburi ,0,0,49m ago ,2023-01-30,9455,2343,1063
kene kene kene,@abeybo_skoda,Abey Bo skoda ,0,0,51m ago ,2023-01-30,9455,2343,1063
😂😂😂,@maizafyum060704,umairah Ammar Qayyum ,0,0,53m ago ,2023-01-30,9455,2343,1063
Kata nak bantah tenders2 bagai nih masuk org2 family bukan yang pakar bab itu sbb elaun bagai bukan dpt majukan negara mcm dia ckp pasal tender dgn ra,@mohamadzulhisyam6,Zul ,0,0,55m ago ,2023-01-30,9455,2343,1063
betul,@jackong57,Jack Ong ,0,0,1h ago ,2023-01-30,9455,2343,1063
😌😌🍿🍿🍿,@tukangkomenpm3,TukangKomen ,0,0,1h ago ,2023-01-30,9455,2343,1063
Beliau pernah jadi ahli jawatankuasa PAC. so layak je. lagipun tiada gaji yg dibayar.,@asyahir17,Ahmad Syahir ,0,0,1h ago ,2023-01-30,9455,2343,1063
#kwspbersasar lulus..kami semua dh nazak ne😏,@milaefadila,No$No❤️ ,0,0,1h ago ,2023-01-30,9455,2343,1063
Biasa la politik famly,@ryzal777,ryzz@l ,0,0,1h ago ,2023-01-30,9455,2343,1063
Khairi Jamaluddin ada kelulusan Dr Perubatan ker sebagai menteri kesihatan.,@bnatrade63,Bnatrade 63 ,0,0,1h ago ,2023-01-30,9455,2343,1063
mmg hncur negara cm ni...semua formula xbole pki,@nadiaemasrm,dya Nadia♥️🥰 MUA Nadia💄💃 ,0,0,1h ago ,2023-01-30,9455,2343,1063
😳,@ritaflorence,Rita Florence ,0,0,1h ago ,2023-01-30,9455,2343,1063
btul,@lizanan75,za6 ,0,0,1h ago ,2023-01-30,9455,2343,1063
@anwaribrahimofficial,@manniezam,Ddafizam ,0,0,1h ago ,2023-01-30,9455,2343,1063
@anwaribrahimofficials,@manniezam,Ddafizam ,0,0,1h ago ,2023-01-30,9455,2343,1063
sokong.,@jom_kakitravel,Jom_kaki travel by k'sha ,0,0,1h ago ,2023-01-30,9455,2343,1063
😂😂😂,@pendustamaya2,PendustaMaya2 ,0,0,1h ago ,2023-01-30,9455,2343,1063
walaupun xde bayaran..tetapi semua fasiliti kerajaan masih boleh diguna pakai dengan jawatan penasihat kewangan PM...hmmm...,@nazrisedo70,nazri sedo ,0,0,1h ago ,2023-01-30,9455,2343,1063
kalau prinsip pun boleh tergadai....negara?,@nazrisedo70,nazri sedo ,0,0,1h ago ,2023-01-30,9455,2343,1063
😁,@ajmalazim,zamsnizam ,0,0,1h ago ,2023-01-30,9455,2343,1063
Kena hamcing je kita semua hmmm,@monsieurchu,MonsieurChu ,0,0,1h ago ,2023-01-30,9455,2343,1063
😂😂😂,@longeh_towing0176454116,Towing KL 📞 ,0,0,1h ago ,2023-01-30,9455,2343,1063
ape leh buat de 😁 bnda ni dh rancang,@azlanmahamud,mr JKL ,0,0,1h ago ,2023-01-30,9455,2343,1063
biar je lah PM pilih siapa pun sebab PM 10 ni dok buat keja terbaik..tolong lah bagi dia peluang Dr nak Cari Salah dia je keja org nak kata buat keja,@MS4wLjABAAAAzEhu9Ou68RC5uNfeh6lRozYiyVnvYmk_-9w9fUCbQn0ekF01iRNUnNeLakah3_H-,Thevandran Pitchay ,0,0,1h ago ,2023-01-30,9455,2343,1063
aku tak cya lgsung Klau pmx ni,@kasturi_wangii,KASTURI WANGI 🐰🦋 ,0,0,1h ago ,2023-01-30,9455,2343,1063
bukan nya nurul izzah amik gaji pon,@puteripuncakmahligai,jueida❤️ ,0,0,1h ago ,2023-01-30,9455,2343,1063
Politik...😂,@missguapetai,@CheqNaa ,0,0,1h ago ,2023-01-30,9455,2343,1063
😂😂😂,@saleha2311,🇲🇾Ain monica🇲🇾🇲🇾🇯🇵 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Ksian pngundi ph... Smua kna kncing,@azli42138,Azli42138 ,0,0,1h ago ,2023-01-30,9455,2343,1063
adoi sedehhhhh tgok macam Charlie caplin dah,@juzam14,juju76 ,0,0,1h ago ,2023-01-30,9455,2343,1063
penat tgk kerajaan sekarang😳,@mamactay,🤍caty🤍 ,0,0,1h ago ,2023-01-30,9455,2343,1063
kelakar kn,@tempalabecok,tempala ,0,0,1h ago ,2023-01-30,9455,2343,1063
tun m je yg berprinsip.. yg lain kelaut,@en_zonan,en zonan ,0,0,1h ago ,2023-01-30,9455,2343,1063
belum nampak ke..dia same nk buat mcm mne mahathir naikan anak ii dia..,@augustrush2108,augustrush2108 ,0,0,1h ago ,2023-01-30,9455,2343,1063
Semua x dibayar... Sapa yang tahu..,@erry1227,Erry Pak Erry ,0,0,1h ago ,2023-01-30,9455,2343,1063
🥰🥰🥰😌,@danielellvine93,Benak Fx ,0,0,1h ago ,2023-01-30,9455,2343,1063
masa pembangkang. dia berkempen.semua tak bole sbb dia nk org undi dia.percaya kata2 dia.sdgkn dia ada agenda.nah agenda dia yy berlaku skrg nie😂,@arl740_547,FB_lovers ,0,0,1h ago ,2023-01-30,9455,2343,1063
padah la,@_mimiheree,ilah ,0,0,1h ago ,2023-01-30,9455,2343,1063
dlu 22 bln ni x lama la nmpknyr..sesilap 12 bln je😏😏😏,@bungalily75,cik bunga🌷🌷🌷 ,0,0,1h ago ,2023-01-30,9455,2343,1063
lupa ke slogannya? Kita boleh...semua serba boleh,@zarulsham2,zarule2015@gmail.com ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Ni la politik y sbnar, dlu lain skrg lain, dlu bujang skrg dah kawen",@boxerterpakai,BoxerTerpakai ,0,0,1h ago ,2023-01-30,9455,2343,1063
"Gaji menteri kene potong dah buat ke belum ? Apatah lagi kata gaji anak tak berbayar , boleh percaya ke ?",@cikwafelora,CikWa ,0,0,1h ago ,2023-01-30,9455,2343,1063
Demi kuasa,@azmimie06,Azmi Mie ,0,0,1h ago ,2023-01-30,9455,2343,1063
see😂😂,@zieta2021,semut merah ,0,0,1h ago ,2023-01-30,9455,2343,1063
"😁... Politik Mysia dulu, Kini dan selamanya.",@dinblack71,DinBlack ,0,0,1h ago ,2023-01-30,9455,2343,1063
"abang tak faham bang...
dia lantik supaya senang nak bncg anak branak...
dah alang² elok juga lantik menantu skali untuk penasihat PMX plak....🤣🤣🤣",@kaplapusing,kaplapusing ,0,0,1h ago ,2023-01-30,9455,2343,1063
mne dak² dgn cai² PH ad ngam ke government skrg😏,@eimanmiera,eimanmiera ,0,0,1h ago ,2023-01-30,9455,2343,1063
Sebenarnya apa yg umno buat tu betul..sbb kbyakanya ikut cara yg sama,@joesedi288,Joe sedi ,0,0,1h ago ,2023-01-30,9455,2343,1063
"😂😂 tepok 👏👏👏 cakap tak serupa bikin Anwar Ibrahim menepuk air di dulang terpercik muka sendiri, orang Kelebang apa cerita ok ....👏👏👏",@ermibintisarin,Ermi Binti Sarin ,0,0,2h ago ,2023-01-30,9455,2343,1063
"perasaan tak .... rakyat dah mulai muak dengan semua ni,,,kali ni pindah pn",@panglima_harimau81,Panglima_Harimau81 ,0,0,2h ago ,2023-01-30,9455,2343,1063
setuju,@nizza_alwi,Nizza ,0,0,2h ago ,2023-01-30,9455,2343,1063
😏,@suhailytopperodua,ᔕᑌᕼᗩIᒪY ᑭEᖇOᗪᑌᗩ Ꮺ ,0,0,2h ago ,2023-01-30,9455,2343,1063
"anuar Ibrahim kan menteri kewangan,dia tahu mana yang baik, mana yang buruk,dia dah bincang dengan perdana menteri.perdana menteri kata ok",@komandopasir,KILAT PETYR ,0,0,2h ago ,2023-01-30,9455,2343,1063
🥰🥰🥰,@pelangisenja6768,𝖕𝖊𝖑𝖆𝖓𝖌𝖎𝖘𝖊𝖓𝖏𝖆 ,0,0,2h ago ,2023-01-30,9455,2343,1063
Am not politician tp nmk byk apa yg d ckp sblum2 PRU n prinsip dorg smua mcm ckp serupa bikin. Entah la d mn silapnya,@ctasanah89,All Fave Shop ,0,0,2h ago ,2023-01-30,9455,2343,1063
x tau nk ckp tngu dan lihat,@ayuhafizi86,ayu ,0,0,2h ago ,2023-01-30,9455,2343,1063
😂😂😂😂😂,@ozzy.ucing.galok,OZZY.CAT.GALOK ,0,0,2h ago ,2023-01-30,9455,2343,1063
Sejak bila dia ade prinsip😂,@lindahashim972,Cek Linda ,0,0,2h ago ,2023-01-30,9455,2343,1063
Bukan nak fitnah... Takut duit rakyat diam diam depa culik tanpa pengetahuan menteri lain.,@ainsnia,Ains suka beli ,1,0,2h ago ,2023-01-30,9455,2343,1063
tanyer penyokong ph...depa lebih arif..,@shimashima17,Shima Shima ,0,0,2h ago ,2023-01-30,9455,2343,1063
dia jual prinsip,@zamusop_pa,Zam Usop ,2,0,3h ago ,2023-01-30,9455,2343,1063
hahaha,@yielynn69,yie69 shop ,0,0,25m ago ,2023-01-30,9455,2343,1063
setuju,@sitiaishahzainal5,sitiaishah zainal ,0,0,28m ago ,2023-01-30,9455,2343,1063
"Semalam sy disayangi, harini dibenci. Prinsip sy ttp sama. Yg betul kita sokong, yg tak betul kita kritik & kasi cadangan. 🥰",@thaqibshaker,Thaqib Shaker ,95,0,14h ago ,2023-01-30,9455,2343,1063
Mana boleh lantik mcmni mcm Malaysia negara dia pulak ramai lagi yg sesuai .,@zalehayassin,Zaleha Yassin ,0,0,47s ago ,2023-01-30,9455,2343,1063
"pandangan sy, Tun M pun penah lantik anak sendiri,abah pun penah lantik Peja..fakta btoi ke latar blkg izzah tu hahaha..fakta biar sahih bang",@mr.tanakon,88 ,0,0,7m ago ,2023-01-30,9455,2343,1063
"😏dah habaq awai dah...dgr boleh , tak boleh caya.",@nusya1978,Kaknurul | Racun tik tok ,0,0,10m ago ,2023-01-30,9455,2343,1063
nurul izah pon x amek gaji la...ape nk risau...pm x amek gaji...kan dah jimat...hahaha#pembaris,@amryjalud,Amry Jalud ,0,0,12m ago ,2023-01-30,9455,2343,1063
"Aku sokong DSAI..masa duk laung Reformasi..skg, beliau sgt berbeza..eemmmmm..",@justmakefunny,Mat Turbo ,0,0,16m ago ,2023-01-30,9455,2343,1063
"Still better than duta khas dan 12 penasihat khas bertaraf menteri, makan gaji buta !",@sharvi141,sharvi ,0,0,18m ago ,2023-01-30,9455,2343,1063
"Senang 1 kereta Pergi balik kerja, 1 pejabat. Nanti lantik Kak Wan jadi Dr peribadi PM. MENTERI ekonomi cuma Ada FOMULA je. Kah...kah...kah...kah",@panaharjuna386,panah arjuna386 ,0,0,21m ago ,2023-01-30,9455,2343,1063
sepatutnya lantik jadi penasihat pm byr 70k baru masyuk. pastu xde kerja boleh review mee kari,@cryptoccousneoforman,dr betaserc ,0,0,22m ago ,2023-01-30,9455,2343,1063
Lantik anak beranak ni bukan tak boleh tapi ini berkait soal integriti. aku takut penasihat yg kena nasihat nanti jadi tak bayar elaun tu hanya wayang,@mrzuan81,MrZwank ,0,0,22m ago ,2023-01-30,9455,2343,1063
Lawak dan kelemahan PMX sekarang ni mnggambarkan kebodohan dn juga kelemahan pengundi2 PH yg mnyokong.Dimna pekembangan n perubahan bru negara???,@88akb0407,Teh 'O' ais🥤 ,0,0,23m ago ,2023-01-30,9455,2343,1063
PH mmg pakar kencing,@jdrea71,JD REA ,0,0,23m ago ,2023-01-30,9455,2343,1063
yang pergi percaya cakap dia tu buat apa😂,@azlihanibrahim88,a2lihan88 ,0,0,23m ago ,2023-01-30,9455,2343,1063
nk tgk la mne pakcik2 yg sujud syukur bile anwar jd PM..malaysia darul anwar...hahhhh tepukkkkk,@xxiwangxi,pejan ,0,0,24m ago ,2023-01-30,9455,2343,1063
"kalau penasihat kewangan peribadi boleh diterima,ni nk jadi penasihat kewangan NEGARA,,jauh beza tu",@96matzcha_official87,🔥MATZCHA OFFICIAL🔥 ,0,0,26m ago ,2023-01-30,9455,2343,1063
kaki kencing anak beranak 😂😂😂,@minikimanis.au,minikimanis ,0,0,27m ago ,2023-01-30,9455,2343,1063
PM cacar merba..kaki kencing...PM yg paling Bangan,@user43615119084,user43615119084 ,0,0,27m ago ,2023-01-30,9455,2343,1063
penin pala dibuatnya ngan papanon ni...xp anak2 papa xkisah pun utk jdi pentaksub kiki😂,@jakiaq,jaki90 ,0,0,28m ago ,2023-01-30,9455,2343,1063
nk tengok wajah sebenar ..lps PRN nanti😂,@mohd_basirom,mohd_basirom ,0,0,29m ago ,2023-01-30,9455,2343,1063
Kena lah dengan nama kerajaan madani = kerajaan anak bini🤣🤣,@punyakasih0987,Faz ,0,0,30m ago ,2023-01-30,9455,2343,1063
hahahancingg..lokoihhh basah kepala kena kencing..tak bayar konon..dengaq boleh la..pecaya ?? hrmmm..😏😏,@user7076206302131,Yaniezzz78 ,0,0,32m ago ,2023-01-30,9455,2343,1063
Skg senang jer . Apa2 sikit tak bergaji. Nak nasihat papa blik rumah pon blh .bapa lagi makan garam dari anak . Adoii tak nk ajaq itik berenang pulak.,@wanceoremix,BG1Shop ,0,0,35m ago ,2023-01-30,9455,2343,1063
org belajar tinggi2 penat cari kerja kne interview...ni senang2 je DPT kje...xpyh interview guna cable.btul2 mgarut kerajaan MADANi..mama daday N i🥱,@izzahj84,IzzahJ84 ,0,0,35m ago ,2023-01-30,9455,2343,1063
tahlah bang kang tegur ada Yang cakap penjilat walaun la apalah🤧😂,@shahzz__02,shah_____ ,0,0,35m ago ,2023-01-30,9455,2343,1063
org lain buat tk boleh..dya buat boleh..biasa la..disucikan supporter² dia,@_apizisme,ApizIsMe ,0,0,39m ago ,2023-01-30,9455,2343,1063
"Lantik orang lain kona bayorrr
Lantik anak senang kawai😂😂😂😂",@lokmanpm,lokmanpm ,0,0,40m ago ,2023-01-30,9455,2343,1063
apa bising sangat??,@nicksamuel133794,Nicksamuel133794 ,0,0,42m ago ,2023-01-30,9455,2343,1063
kerajaan megah holdings... anak papa,@fikri7587,syabab ad'dinn ,0,0,46m ago ,2023-01-30,9455,2343,1063
mana tau tak berbayar??sape kerja tak nak makan gaji .??kita semua kena tipu..😂😂,@aravilove,puan ara.. ,0,0,46m ago ,2023-01-30,9455,2343,1063
Pmx memamg terbaik tapi yang ni saya memang tak sokong tapi terpulang dia la kuasa ada ditangannya lagipun nurul tak bergajii..,@mrbabeh28,Mr tik talking.. ,0,0,48m ago ,2023-01-30,9455,2343,1063
"😂😂😂bg akk dari zaman Mahathir lg akk tk pernah sokong Anwar Ibrahim, sbb org biasa dh tentu aje blh nmpk permainan dia😏",@jiemusa84,JIE HJ MUSA 84 ,0,0,48m ago ,2023-01-30,9455,2343,1063
