comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
"Idea asal adalah utk volunteer, tetapi volunteer tak proper tanpa perlantikan i.e. menyibuk bersama advisors/officers lain.",@azzarqali,Muaz Jabal ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
Ada kah menteri2 sanggup kerja tanpa gaji atau elaun. Utang negara dah lebih satu trillion kena jimat cermat kak ooi,@kanagalingamvelaitham,Kanagalingam Velaitham ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
Masalah nya jika ada kekosongan jawatan penasihat... Ramai yg akan bagi pressure pada DSAI utk dapatkan jawatan tu.,@orangbujangbebas,Suhaimi Taha11 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
**nepo baby** — typo!!!,@ainurhassim,AinurHassim ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
"I totally agree, Cik Nurul Izzah to be penasihat to PMX, what wrong. Donald trump also do like this. Why are you angry. It is comfortable to hire",@joachimchaikh,Joachim Chai KH ,5,8,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
setuju aje lahhh,@roslinahramly_,lina ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
saya setuju,@ismailyunus313,ismailyunus313 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
Ramai yg berkualiti but not free..ada baik dan buruknya..kite tunggu hasil dan kesan baru kritik,@azamlevine69,azamlevine69 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
As the PM already pledged that she will not be paid by Kerajaan the issue of her appointment is only a formality.,@maha_arif,Maha Arif ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
"... sensitive and "" Secret"". As these could involve National Security. But since she is not paid thus the appointment of "" adviser"" is most logical.",@maha_arif,Maha Arif ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
".. over dinner?
You failed to realise that DSAI officially appointing her as Adviser is so that she will have confidential gov docs and info that are.",@maha_arif,Maha Arif ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
""" Come on, come on"" don't get too excited. Thank God you not running Malaysia. Coz your idea that for Nurul to give advise to the PM she can discuss..",@maha_arif,Maha Arif ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
whatever the people says we support the decision made by DSAI ❤️KITA BOLEH 👍 she is the best person,@williamkumar54,William Kumar ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
Agree,@zarina6310,Niza izto ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
Betul you ckp itu Sis .,@user7851620616858,user7851620616858 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
setuju,@jafrinam797,Jafri Ab Rahman53 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
"famli dia blh, *kalau org lain gak blh, ini berat sebelah,",@pokya5811,pokya5811 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
bg aku..la..kerja ape kau buat?,@mohdfauzi841,mohdfauzi841 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
"Jadi penasihat pun bkn ada gaji,cuba saya gunakan perkhidmatan awk bagi free agak2 awk bagi tak😂",@rezzlee7,Kulung-kulung ,1,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
"dari dulu orang dok kata,kerajaan anak beranak",@zaidi25064,Zaidi250 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
"bioo je laaaa Akak
bukan Akak
munkin ya lebih mempercayai selain dari orang yang lain...betul Akak kata tu...maaf na",@jaafarishak,JaafarIshak ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
awk layak ke....,@harimauakar4,harimauakar4 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
Kan sememangnya hancing PH ni...,@adamabdkadir6,En Adam ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
Saye stuju ia tak sepatutnya berlaku tapi kalau itu boleh bantu negara kite tolak ketirisan saye okay saje mane ade kerajaan perfectkan ..,@scentbuddyfragrances,Scentbuddy Fragrances ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
pakai lah satu bahasa,@user5426120727182,sipan tebilang ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
Pasti ada sebab tertentu yg kita tidak tahu. Kita semua boleh bg pendapat tetapi PM ada hak selagi tidak bertentangan dengan undang-undang. 😉,@rayyanalrahmi,Rayyan ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
hi adik hang tahu politics. kami dah tunggu 60 tahun kena tipu banyak negara bankrupt.mangkuk ada nasi tara.dapur ada gas tara.kendraan ada minyak tar,@manerajaraja,maneraja ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,neutral
kalau xbayar gaji kau rasa siapa yg boleh.darah sendiri xakan kianat ayah dia.dan anwar boleh percaya 100% kepada anak sendiri.😎😎,@kandaking5,nad_a...😀😀😀😀😀😀 ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
hi sudah2 lah siapa hang ada pelajaran tinggi boleh kah kerja tampa gaji ada org they are professional keluarga dsai jujur amanah hebat tada siap pun,@manerajaraja,maneraja ,1,1,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
spe mau kja x ada gaji fkr la sendiri..awk nk kja ke x ada gsji..,@rahimiyusop,Rahimiyusop ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
Sejuk BEKU dgr statement ni.X perasan ke cuaca skrng🥶🥶🥶,@counterstrike752,UASK4IT ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
"itu lah cara org mendidik ,satu hari nanti n.izzah mungkin menjadi PM.awak jgn cemburu.",@abdullahibrahim1461,abdullahibrahim1461 ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
BANYAK LAGI ORANG YG SOKONG ANWAR INI AKAN MELALUI DAN NAMPAK 😂PRN INI KOYAK,@jramar999sai786,❤️🌹JR AMAR SINGH🌹❤786 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
dah lah...,@kamalpadli1,kamalpadli1 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
"Kalau izzah nasihat di meja makan, it's not nasihat kak. It's sembang kopi. When she's appointed to be penasihat, mksudnya she's responsible for that.",@sepetkuasa3,🍃 ,1,1,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
"dah byk kali dikhianati. mmg kena berhati2. Amik PA lelaki pun, mudah di beli Dan difitnah",@lot_tepi,Lot_tepi ,2,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
Apa salahnya dia nk bantu papa dia...dia pun berpegalaman...,@user1600140055757,Jue 65 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
u x kenal perjuangan nurul izzah...Bapa dia dipenjara ketika dia masih muda... lead the family...u xleh samakan izzah dgn anak2 PM yg lain...,@mohden121,Terunamanja23 ,2,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,negative
Konsep Madani kan,@abrashidmustafa,Ab Rashid Mustafa ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2,positive
"Assalamualaikum selamat petang Datuk,
alhamdulillah tu lah yg terbaik sebab negara kita sudah lama hanyut kerana Rasuah!!",@buangbruno327,ct khadeeja ,229,5,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
alhamdulillah terbaik PMX...tanpa gaji Nurul Izzah berkhidmat... semoga Nurul Izzah murah rezeki 🤲,@putradanish2023,Hanya Pada mu™ ,237,16,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
keep going DSAI..pedulik kan lalat..,@izzrizizz,has ,290,6,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Terbaik,@saharuddino79,Haziqi Saharuddino 267 ,58,0,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Nurul ini kecerdikan dia lain daripada lain. Cuba menonton youtube video2 lama atau pun baru semasa Nurul on the stage.👍👍👍,@kalai1969,KALAI ,40,3,2d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,neutral
🥰🥰🥰terus kan..baru Negera Kita boleh lebih maju..you are the best...🥰🥰🥰,@iazhee,Iazhee ,12,0,2d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
DSAI terbaik utk hindar pembaziran.Walaun tetap hati hitam.,@krtcendana,CENDANA KRT ,162,16,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
"woww, Nurul professional Dan berpelajaran tinggi, terbaik💪💪💪😍",@zebbaismail,Zebba99 ,153,1,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
beruk kerja panjat pokok kelapa pun ada upah pisang. inikn pulak perdana menteri dn menteri kewangan. halahh halahh.,@nanann503,aikallo ,12,8,2023-2-2,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
saya sokong Anuar chakap semua,@tehahhuat,uncle teh ah huat ,96,1,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
"Sokong pmx melantik Nurul Izzah sebagai penasihat pejabat menteri,Dato' Sri mesti menyiasat kes geran tanah pusaka telah di curi di pulau Pinang.",@mohdkamalkamal267,mohdkamalkamal267 ,11,0,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,neutral
"walaun xpernah knl erti lelah untuk memburukkkan kita,kita kasi deme panas lagi.",@cikartciko,Art Ciko ,50,4,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
jgn dok dgr puok tu dsai....buat yg terbaik utk negata....zaman kita perintah ikut kita,@pokjoe38,pokjoe38 ,70,0,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Alhamdullilah DSAI Pilihan Yang Terbaik Demi Negara. Semoga Allah Mudahkan Segala Urusan AMIN. 🥰🥰🥰🥰🥰🥰,@farahmohdtaib,farahmohdtaib ,48,1,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
"Alhamdulilah semoga 🇲🇾 terus di pimpin oleh pemimpin yang bertanggungjawab, Semoga DSAI Sentiasa di lindungi Allah SWT 🤲",@wuwysh,Ati ,82,2,3d ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Trbaik nepotisme masih lg brlku,@jojaburgerempire,@jojaBurgerEmpire ,1,0,26m ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
kwsp 2.0 DSAI,@user3785725839744,user3785725839744 ,0,0,35m ago ,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
xbayar gaji.. hujung tahun dapat hadiah,@mohdyasinnoor,Mohd Yasin Noor ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
she is a very intelligent woman...don't underestimate her.....,@user6587712401376,user6587712401376 ,1,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,neutral
bab komisen tu Sy sokong Dato'.. teruskan,@cakjam84,cakjam84 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
😂😂,@encik_kacang30,Encik kacang ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
"jawapan,ringkas,padat from PM10 🇲🇾🤲",@bard7303,bard7303 ,1,1,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
dia ckp dia tak bayar elaun...tapi gaji duit kerajaan yg bayar.....org mana yg kerja...tak mau gaji...,@cairolblack,Cairol Black ,1,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
"assalamualaikum
semoga perdana Mentri sekluarga sehat selalu dn selalu dlm lindungan allah",@memelita877,memelita877 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
😁,@paksu_9846,Pak Su ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
spin selagi boleh..,@apekreng,muhammad safiq ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Betul apa dikatakan DSAI..,@carintostubbspa43,carintostubbspa43 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
Radiohead kira jadi tahun nie 👍,@mai_rockboxstore,MAI RockBox Store ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
🙂👌,@nanan_gege,user3215836085268 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
KAHKAHKAHKAH,@apr3921ofc,apr3921ofc ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
😘✅🇲🇾🇲🇾🇲🇾✅✅,@rxxx2009,Rxxi🌹🌸 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
izzah lawo😁,@pakdin_axia8204,PAKDIN_AXIA8204 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
Dsai terbaik...🥰🥰🥰🥰,@sitiamy1310,Ct Amy ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Pandai brckp dia ni..,@mnasir1325,mnasir21 ,1,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,neutral
🥰🥰🥰,@ajbayu0,ajbayu0 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
lastly Dato' seripun follow the Family politics macam mereka dahulu..,@cobra36cobra3606,cobra36cobra3606 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,neutral
pokoknya kenapa harus anak ikalangan keluarga dulu perjuang tolak kepimpinan anak beranak adik beradik,@tok_abah8,꧁💕Tok_Abah8💕꧂ ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,positive
Ramai walaun sakit hati dengar penjelasan ni.. x boleh move on lagi parti dia jadi pembangkang 😂,@justwaitandseeok,iwillfindyou ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
santai,@bah_gullit88,bah_gullit88 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,15.6K,1391,1242,2023-1-31,negative
