comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
"""dah 2 bulan, sampai skrg saya tak tau apa kabinet anwar ni buat. soh YDPA pecat Anwar- auncai berkata kata tanpa tau kuasa eksekutif😂",@amshare97,Am Share ,81,35,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
basic menu.. lauk (ayam/ikan + sayur) serta air minuman botol dgn harga 4.90 bagi menu lunch/dinner ni kira mampu lah bg yg nk jimat.. Alhamdulillah,@gomoregi,KedeiiMeraki ,10,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
terbaik kerajaan skrg🥰🥰🥰,@tokmung00,tokmung ,48,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
walaun PAS nk harga mahal 😁,@sasukey69,Irwan Mas 🍁 ,5,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
saya yakin walaupon yg kita beli tkkn sama dgn lauk atas meja tu . tpi rm5 ckup utk menampung maknan seharian org yg susah,@ncem9,PehalKau ,14,0,19h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
semua kedai mamak ke,@_izm5,_iZ ,0,0,14m ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhamdulillah 🥰🔥👍,@mohdredzuan1078,mohdredzuan1078 ,0,0,18m ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
😁😁😁,@nazrinmdflush,Nazrin ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
26 hari kerja x 5.00 = rm130. Alhamdulillah jimat belanja. .....,@akmalbern,Akmal Bern ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"Alhamdulillah,bolehla anak2 student uitm seromban ke Mydin nnti",@bahagiadimanamana,TSDihati❤️ ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
terbaik Mydin mall 👍🏼,@zizie767,zizie767 ,1,0,4h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
"alhamdulillah, bertambah keyakinan berbelanja di mydin🥰",@aminfra.enterprise,Amin ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰🥰🥰,@atyarasy,Aty Arasy ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
saya sebelum ni undi PN.. lepas ni focus undi PH.,@zkenods,Keno ,3,0,5h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Menu Rahmah free air dato.....,@zudi87,PokAli ,2,0,5h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
Tahniah.Alhamdulillah.,@bingkasaweet,mdmjai ,1,0,5h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
comel je semua...🥰🥰😅,@aurora777s,Aurora777 ,1,0,5h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
mydin🥺🥺🥺,@mengintaidariruangkamar,mengintaiDariRuangKamar ,1,0,5h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
terus maju MYDIN 🥰,@qillasyuhadah,Qilla Syuhadah ,1,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Mydin terbaik. Kerajaan terbaik. Yg baik kita support. Usaha yg jrg2 berlaku cani.,@azamhere24,AzamHere. ,1,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
lebih jimat beli queenstand penapis air cuckoo dengan saya 😊..cust nk air boleh ambil je,@fahmicuckoo,fahmiradzi ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
Terbaik 👍🏻 sepakat membawa berkat 🥰 sama2 berganding bahu utk bantu rakyat terbanyak !,@jannajane2021,Janna Jane212 ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
ALHAMDULILLAH,@xxhazwanxx,ꫝꪖƺ᭙ꪖꪀ ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Terbaik. Sangat efficient,@adri4n_lim,SpongeBob ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
patutnya dgn air sekali baru rasa murah.kalau dgn air dh 6+,@alrafie56,Mohd Rafi ,0,3,7h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Giant bila?,@izdiharsahalan,Pak Diya ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
bertuahlah menu rahmah mcm tu.. sekrg mkn nasi Dan sayur rm7.. klu Ade ayam rm12,@fidah5854,fidah5854 ,1,0,8h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhmdulillah🥰,@sitisarahmustho21,Siti Sarah Mustho271 ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"min nak tanya.. Nak makan kena bawak payslip ke atau mcm mana.. ,🤣🤣",@zackdpictures,𝚉𝚊𝚌𝚔𝚍𝚙𝚒𝚌𝚝𝚞𝚛𝚎𝚜 ,0,8,8h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
Lain macam mydin terbaik,@adib5123,TCJ ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
gi kelantan rm3 nasi berlauk..😁,@bronaztakovsckteowusj6,bronaz takoyakiVscharkueyteow ,0,1,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
alhamdulillah,@reza_almi,𝕋𝕦𝕡𝕒𝕚 𝕋𝕖𝕞𝕓𝕦𝕟 ,1,0,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhamdulillah..walao saya dari PN .benda yg baik kita sokong...moga hrga brg pun dpt turun..sbb kami jns bejimat masak sendri .,@aishahtarmizi4080,Aishah Tarmizi408 ,1,2,11h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
nanti kite pergi cari menu ini,@kedi7176,Kedi7176 ,0,0,11h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Jom 5juta pengundi PH support @Mydin Malaysia 🥳🥳🥳,@princessforaiden,PUTRI HIDAYAH AIDEN ,2,0,11h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
boss Mydin cerr try wat trend terkini yababadai😅,@user257443644,Mohd Azmie726 ,0,0,12h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
"Terima kasih membantu. Nak harapkan formula kerajaan, ayam mahal dia suruh kurangkan makan. Kedai A mahal, dia suruh banding harga pi la Kedai B..",@alisetan06,Ali Setan978 ,1,2,12h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
😂😂😂nk tgk Menteri lancar Menu Rahmah di restoran Ah Seng & Restoran Muthusamy,@gaccsddn638,Gacc Sddn638 ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
🥰🥰🥰,@aliyahnurul547,aliyahnurul547 ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
😂,@nadi.anaqi,Chipsmore ,0,0,17h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
15k kedai tapi xde list pun.. at least bagi la list tempt esok nk serbu,@farid.adli,farid.adli ,4,2,20h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Alhamdulillah..,@chanhonam_90,Chan Ho Nam ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
ahahahah comel menteri tak menteri masuk dgn mydin mmg kena pakaa buat tiktok 😂,@lempengcheese,hahahahahah ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
terbaik kerajaan perpaduan,@dzulhilmiosman,jon jenin ,4,0,21h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
terima kasih mydin... 👍,@abdghafar_muhamad,AbdGhafar_Muhamad ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
terima kasih YBM & Dato' serta Mydin.. Kami menghargai apa yg dibuat ini. moga Allah merahmati.,@gomoregi,KedeiiMeraki ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰🥰🥰🥰🥰 allahu akbar trbaikkk,@ketupatlemang00,hambaAllah ,1,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Terrbaik Mydin dan Terbaik HARAPAN,@newbietiktok001,newbietiktok001 ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Alhamduliah sangat membantu para pekerja Macam saya kerja kdai ade menu murah,@farahmaylove29,farah ,2,0,22h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
👍🏼👍🏼,@aizam1109,aizam1109 ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
alhamdulillah,@amk.kubangkerian,AMK KUBANG KERIAN ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
dlm menu rahmah tu da kelah x?😁😁,@pakubumi44,user7619389055811 ,0,1,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"menu aku dok beli, nasi + ayam baru RM4.50..hihi..",@cyborg83_zxm,cyborg83 ZXM ,0,6,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
Wangsa maju xder mydin..tambang Naik grab g sner sama mkn kt area sni.. 😂😂,@azliainie,Azli Ainie ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
"Yes....harga ayam, telur,ikan dan sayuran automatik akan turun ke paras paling rendah😁",@thereallastsamurai,Mr.M ,4,1,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
tak nak bangkang lg ke😂😂,@pemerikumang,Pemeri Kumang ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Terbaik semua menteri pmx.. moga malaysia sentiasa dlm rahmah 🥰,@su.fi_heaven,Daenarys ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Gapo maksud Rahmah,@deen_z76,din ,1,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"MADANI ❌
MYDIN ✔️",@nzffr,Nik ,2,3,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"Steady Mydin.,nk tnya bila nk buat wayang di Mydin terbesar di Malaysia",@potato_hybrid,Myrull✨ ,3,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
edit la lagu pusing pala ku pusing mama muda yang putar putar tangan tu baru kena dengan 5 rungit😅,@sampaijumpa15,sampai jumpa ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
"alhamdulillah,walaun yg lbih2 nnti😂😂",@angahshahrir,angahshahrir ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Menu Rakyat 1 Malaysia. 👍🏻,@sufieyan,Muhammad Sufian ,1,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Maybe one day ppl will eat White Rice with banjir curry,@fongleong10,Fong Leong10 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
"jgn masuk PH datuk, ak tak pergi dh mydin phni.🤭",@beyourself_fend,Beyourself_Fend ,2,13,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
terbaik,@khaii7655,khai ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Alhamdulillah moga peniaga2 yg mengambil bhgian dimurahkan rezeki oleh Allah SWT,@mas_michiko2,Mas Michiko II ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
alhamdulillah,@puan.zai,zai ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
🥰🥰🥰🥰🥰🥰🥰🥰,@ceo.heeelmie.original,CEO.HEELMIE.ORIGINAL ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhamdulillah smoga bganda2 lg rezeki para peniaga menu rahmah ini.,@sophie80800,SophieANz ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
k ckp lebih² kang kena saman😂,@ze789032,Ze789032 ,0,1,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
apa ni bos Mydin ajar pak menteri main Tik tok..ini tak Rahmah..😂😂😂 apa pun saya sokong,@aziim95,aziim95 ,0,1,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
laju,@en.mimpi,Mohd Syawaluddin ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhamdulillah 🥰,@putradanish2023,Hanya Pada mu™ ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
yg dok kedah be like😂😂..,@memebuncit,meme_ ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
wow,@julianamedina194,Julianaaz1987 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
kami boikot kedai yg mahal😂😂,@abuuwaisalfatehalayubi,abuuwaisalfatehalayubialqutuz ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Dah lama ada kdai jual siap air rm5..😂,@yusno123,Nuhh ,3,11,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
tempat saya tak ada mydin. giant besar pun dah tutup. marilah bukak mydin kat sini.,@buangfikiran,Buang Fikiran ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
come je,@ananazeem,user9695083649937 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Terbaik semua🥰👍🏻👍🏻,@mus69mus,Mus69mus ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
terima kasih bnyk dato 🥰🥰🥰🥰🥰,@pembahagi_jalan,pembahagi_jalan ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
mcm projek 1Malaysia jgak si Rahmah nieh😁😁 pusing² tang tue,@ultra_galaxy,_KeLiBeLaDo_ ,4,4,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰,@azman_111,abg osem ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Hehe omeyy,@themojako,The Mojako ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
on the track... insyllh 1 day malaysian tiger akn bngkit...,@user3225500074981,user3225500074981 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
wow,@yannlionqueen,KakYann ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
wow 😃😃😃😃😃😃😃,@feliciach14,Felicia ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
terbaik mydin,@ombak2018,ombak2018 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Mantap Dato😂😁.lps mkn kita bli brg dapur skit kt my din,@one555922,user846409 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
Jom BMF,@ahmadghazalie,Ahmad Ghazali702 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,neutral
mydin terbaik🖐️,@zetiaida,zaaz ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
boss Mydin ni mmg terbaik..,@amyjoker10,Joker ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
😁😁😁terbaik,@syamil__86,syamil86 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Terbaiklah Mydin 👍🏻👍🏻👍🏻,@afadzlibinfauzi,Ahmad Fadzli Bin Fauzi ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰🥰🥰😁 👍👍👍,@mohdkairul3,Mohd khariul ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
🥰🥰moga sentiasa dikurniakan rezeki melimpah ruah,@noone8697,Nad ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Tq Mydin..siapa Rahmah?,@wanshah83,user2221179859797 ,1,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Bagus Boss korang ni. Indirectly dpt free marketing. 👍🏻,@chesiti88,Che Siti ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰,@chesiti88,Che Siti ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
Alhamdulillah,@heyawak34,Niena ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
👍👍,@c1001011100011000110,2019fn2021nf2022 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
🥰,@norhafidzaazlin,norhafidzaazlin ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
🥰,@kedondong90,tembikai laici ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
semua cawangan ada ke?,@zaefna,zaemuse ,3,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
rahmah😂,@arebob82,pisang cheese ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
terbaik,@sisenyorfhame,senyor fhame ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
mantap kerajaan perpaduan 👍👍👍,@redzuanmohd491,qawie ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Terbaik,@nurae050,nurae050 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Terbaik🥰,@hanafimuhammad76,NAFI ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
Jauhnya 🥺,@zullmagic,I am Akhmar💯 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
walaun nk ikan kelah dalam menu rahmah.,@jangzorro,JangZorro ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
ni yg str sumbangan tabung rahmah ea kira bantuan yg kerajaan bg pd rakyat hasil sumbangan.xde sumbangan xde bantuan..gitu ke???,@amoi_2575,🥜😀🥜 ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
🥰🥰,@barjebat.co,ʙᴀʀᴊᴇʙᴀᴛ.ᴄᴏ ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,negative
@Oem Channel:Alhamdulillah..terbaik kerajaan perpaduan..🥰🥰🥰👍👍👍,@pendekarpahang,Pendekar Pahang ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31,positive
